siteid,sitename,county,itemid,itemname,itemengname,itemunit,monitordate,concentration
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-19 01:00",8.5
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2024-09-19 01:00",1.1
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-19 01:00",9.6
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-19 01:00",17
85,大城,彰化縣,3,臭氧,O3,ppb,"2024-09-19 01:00",7
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2024-09-19 01:00",0.12
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-19 01:00",1.3
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-19 01:00",180
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-19 01:00",0.4
35,二林,彰化縣,38,相對濕度,RH,%,"2024-09-19 01:00",98
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-19 01:00",4
35,二林,彰化縣,31,甲烷,CH4,ppm,"2024-09-19 01:00",2.23
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2024-09-19 01:00",0
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-19 01:00",28
35,二林,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-19 01:00",1.3
33,彰化,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-19 02:00",0.12
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2024-09-19 02:00",0.09
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-19 02:00",27.7
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-19 02:00",8.7
34,線西,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-19 02:00",2.4
33,彰化,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-19 02:00",2.31
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-19 02:00",1.9
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-19 02:00",200
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-19 02:00",0.3
85,大城,彰化縣,38,相對濕度,RH,%,"2024-09-19 02:00",95
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-19 02:00",3
85,大城,彰化縣,31,甲烷,CH4,ppm,"2024-09-19 02:00",2.42
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2024-09-19 02:00",0
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-19 02:00",28.2
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-19 02:00",321
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-19 02:00",0.3
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-19 02:00",0
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-19 02:00",2.4
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-19 02:00",7.6
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2024-09-19 02:00",0.9
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-19 02:00",8.5
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-19 02:00",11
85,大城,彰化縣,3,臭氧,O3,ppb,"2024-09-19 02:00",7.8
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-19 02:00",1.3
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-19 02:00",154
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-19 02:00",1.2
35,二林,彰化縣,38,相對濕度,RH,%,"2024-09-19 02:00",99
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-19 02:00",2
35,二林,彰化縣,31,甲烷,CH4,ppm,"2024-09-19 02:00",2.45
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2024-09-19 02:00",0
35,二林,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-19 02:00",149
35,二林,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-19 02:00",1.6
35,二林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-19 02:00",0
35,二林,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-19 02:00",2.44
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2024-09-19 02:00",0.23
33,彰化,彰化縣,3,臭氧,O3,ppb,"2024-09-19 02:00",8.1
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-19 02:00",30
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-19 02:00",11.9
33,彰化,彰化縣,6,一氧化氮,NO,ppb,"2024-09-19 02:00",1.1
33,彰化,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-19 02:00",10.8
33,彰化,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-19 02:00",1.8
33,彰化,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-19 02:00",195
33,彰化,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-19 02:00",28.4
33,彰化,彰化縣,23,雨量,RAINFALL,mm,"2024-09-19 02:00",0
33,彰化,彰化縣,31,甲烷,CH4,ppm,"2024-09-19 02:00",2.19
33,彰化,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-19 02:00",10
33,彰化,彰化縣,38,相對濕度,RH,%,"2024-09-19 02:00",88
33,彰化,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-19 02:00",1.5
33,彰化,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-19 02:00",201
34,線西,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-19 02:00",0.6
34,線西,彰化縣,2,一氧化碳,CO,ppm,"2024-09-19 02:00",0.19
34,線西,彰化縣,3,臭氧,O3,ppb,"2024-09-19 02:00",6.3
34,線西,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-19 02:00",14
34,線西,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-19 02:00",9.4
34,線西,彰化縣,6,一氧化氮,NO,ppb,"2024-09-19 02:00",0.5
34,線西,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-19 02:00",8.9
34,線西,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-19 02:00",2.35
34,線西,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-19 02:00",0.18
34,線西,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-19 02:00",3.5
34,線西,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-19 02:00",175
34,線西,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-19 02:00",28.1
34,線西,彰化縣,23,雨量,RAINFALL,mm,"2024-09-19 02:00",0
34,線西,彰化縣,31,甲烷,CH4,ppm,"2024-09-19 02:00",2.17
34,線西,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-19 02:00",5
34,線西,彰化縣,38,相對濕度,RH,%,"2024-09-19 02:00",93
34,線西,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-19 02:00",162
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-19 02:00",0.7
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2024-09-19 02:00",0.14
35,二林,彰化縣,3,臭氧,O3,ppb,"2024-09-19 02:00",5.2
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-19 02:00",18
35,二林,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-19 02:00",9.3
35,二林,彰化縣,6,一氧化氮,NO,ppb,"2024-09-19 02:00",0.6
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-19 03:00",28
33,彰化,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-19 03:00",1
33,彰化,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-19 03:00",164
33,彰化,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-19 03:00",28.6
33,彰化,彰化縣,23,雨量,RAINFALL,mm,"2024-09-19 03:00",0
33,彰化,彰化縣,31,甲烷,CH4,ppm,"2024-09-19 03:00",2.2
33,彰化,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-19 03:00",17
33,彰化,彰化縣,38,相對濕度,RH,%,"2024-09-19 03:00",89
33,彰化,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-19 03:00",1.2
33,彰化,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-19 03:00",175
34,線西,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-19 03:00",168
34,線西,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-19 03:00",1
35,二林,彰化縣,38,相對濕度,RH,%,"2024-09-19 03:00",100
35,二林,彰化縣,3,臭氧,O3,ppb,"2024-09-19 03:00",5
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-19 03:00",18
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2024-09-19 03:00",0
35,二林,彰化縣,31,甲烷,CH4,ppm,"2024-09-19 03:00",2.27
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2024-09-19 03:00",0
85,大城,彰化縣,31,甲烷,CH4,ppm,"2024-09-19 03:00",2.57
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-19 03:00",1
85,大城,彰化縣,3,臭氧,O3,ppb,"2024-09-19 03:00",9.6
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2024-09-19 03:00",0.09
35,二林,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-19 03:00",0.9
35,二林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-19 03:00",0.02
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-19 03:00",146
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-19 03:00",1.3
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-19 03:00",27.5
35,二林,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-19 03:00",159
34,線西,彰化縣,6,一氧化氮,NO,ppb,"2024-09-19 03:00",1.6
35,二林,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-19 03:00",2.29
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-19 03:00",9.5
35,二林,彰化縣,6,一氧化氮,NO,ppb,"2024-09-19 03:00",0.4
35,二林,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-19 03:00",9.9
34,線西,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-19 03:00",30
34,線西,彰化縣,3,臭氧,O3,ppb,"2024-09-19 03:00",6.9
34,線西,彰化縣,2,一氧化碳,CO,ppm,"2024-09-19 03:00",0.24
34,線西,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-19 03:00",168
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-19 03:00",0.6
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-19 03:00",1.2
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-19 03:00",5
34,線西,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-19 03:00",0.7
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2024-09-19 03:00",0.19
85,大城,彰化縣,38,相對濕度,RH,%,"2024-09-19 03:00",95
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-19 03:00",0.5
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-19 03:00",192
34,線西,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-19 03:00",13
34,線西,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-19 03:00",14.7
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-19 03:00",1.9
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-19 03:00",15
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-19 03:00",5.8
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2024-09-19 03:00",0.4
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-19 03:00",5.4
34,線西,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-19 03:00",1.1
34,線西,彰化縣,38,相對濕度,RH,%,"2024-09-19 03:00",96
34,線西,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-19 03:00",14
34,線西,彰化縣,31,甲烷,CH4,ppm,"2024-09-19 03:00",2.25
34,線西,彰化縣,23,雨量,RAINFALL,mm,"2024-09-19 03:00",0
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-19 03:00",2.56
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-19 03:00",0
34,線西,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-19 03:00",2.43
34,線西,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-19 03:00",28
34,線西,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-19 03:00",0.18
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2024-09-19 03:00",0.2
33,彰化,彰化縣,3,臭氧,O3,ppb,"2024-09-19 03:00",10.5
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-19 03:00",31
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-19 03:00",11
33,彰化,彰化縣,6,一氧化氮,NO,ppb,"2024-09-19 03:00",0.7
33,彰化,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-19 03:00",10.3
33,彰化,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-19 03:00",2.29
33,彰化,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-19 03:00",0.1
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-19 03:00",1
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-19 03:00",191
34,線西,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-19 04:00",0.3
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-19 04:00",0.6
35,二林,彰化縣,38,相對濕度,RH,%,"2024-09-19 04:00",100
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-19 04:00",11.9
35,二林,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-19 04:00",2.54
35,二林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-19 04:00",0.06
35,二林,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-19 04:00",0.7
35,二林,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-19 04:00",84
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-19 04:00",27.3
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2024-09-19 04:00",0
35,二林,彰化縣,31,甲烷,CH4,ppm,"2024-09-19 04:00",2.48
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-19 04:00",15
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-19 04:00",1.3
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-19 04:00",12
85,大城,彰化縣,38,相對濕度,RH,%,"2024-09-19 04:00",97
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-19 04:00",1
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-19 04:00",198
33,彰化,彰化縣,6,一氧化氮,NO,ppb,"2024-09-19 04:00",0.6
33,彰化,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-19 04:00",8.2
33,彰化,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-19 04:00",2.19
33,彰化,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-19 04:00",0.03
33,彰化,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-19 04:00",0.8
33,彰化,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-19 04:00",141
33,彰化,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-19 04:00",28.6
33,彰化,彰化縣,23,雨量,RAINFALL,mm,"2024-09-19 04:00",0
33,彰化,彰化縣,31,甲烷,CH4,ppm,"2024-09-19 04:00",2.16
33,彰化,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-19 04:00",13
33,彰化,彰化縣,38,相對濕度,RH,%,"2024-09-19 04:00",88
33,彰化,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-19 04:00",0.8
33,彰化,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-19 04:00",152
34,線西,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-19 04:00",0.8
34,線西,彰化縣,2,一氧化碳,CO,ppm,"2024-09-19 04:00",0.23
34,線西,彰化縣,3,臭氧,O3,ppb,"2024-09-19 04:00",11.5
34,線西,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-19 04:00",29
34,線西,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-19 04:00",11.4
34,線西,彰化縣,6,一氧化氮,NO,ppb,"2024-09-19 04:00",1
34,線西,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-19 04:00",10.4
34,線西,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-19 04:00",2.27
34,線西,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-19 04:00",0.11
34,線西,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-19 04:00",0.3
34,線西,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-19 04:00",161
34,線西,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-19 04:00",28.1
34,線西,彰化縣,23,雨量,RAINFALL,mm,"2024-09-19 04:00",0
34,線西,彰化縣,31,甲烷,CH4,ppm,"2024-09-19 04:00",2.17
34,線西,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-19 04:00",159
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-19 04:00",0.6
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2024-09-19 04:00",0.25
35,二林,彰化縣,3,臭氧,O3,ppb,"2024-09-19 04:00",3.8
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-19 04:00",33
35,二林,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-19 04:00",12.7
35,二林,彰化縣,6,一氧化氮,NO,ppb,"2024-09-19 04:00",0.8
85,大城,彰化縣,31,甲烷,CH4,ppm,"2024-09-19 04:00",2.65
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2024-09-19 04:00",0
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-19 04:00",27.8
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-19 04:00",227
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-19 04:00",0.5
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-19 04:00",0
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-19 04:00",2.63
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-19 04:00",6.1
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2024-09-19 04:00",1.2
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-19 04:00",2
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-19 04:00",7.3
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-19 04:00",25
85,大城,彰化縣,3,臭氧,O3,ppb,"2024-09-19 04:00",10.3
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2024-09-19 04:00",0.17
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-19 04:00",135
34,線西,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-19 04:00",17
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2024-09-19 04:00",0.16
33,彰化,彰化縣,3,臭氧,O3,ppb,"2024-09-19 04:00",15
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-19 04:00",29
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-19 04:00",8.8
34,線西,彰化縣,38,相對濕度,RH,%,"2024-09-19 04:00",95
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2024-09-19 05:00",0
35,二林,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-19 05:00",0.7
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-19 05:00",0.3
35,二林,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-19 05:00",154
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-19 05:00",10
85,大城,彰化縣,31,甲烷,CH4,ppm,"2024-09-19 05:00",2.85
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-19 05:00",203
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-19 05:00",2
34,線西,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-19 05:00",170
34,線西,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-19 05:00",0.3
34,線西,彰化縣,38,相對濕度,RH,%,"2024-09-19 05:00",95
34,線西,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-19 05:00",13
34,線西,彰化縣,31,甲烷,CH4,ppm,"2024-09-19 05:00",2.18
34,線西,彰化縣,23,雨量,RAINFALL,mm,"2024-09-19 05:00",0
35,二林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-19 05:00",0.05
33,彰化,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-19 05:00",28.6
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-19 05:00",27.1
33,彰化,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-19 05:00",172
33,彰化,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-19 05:00",1.1
33,彰化,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-19 05:00",0.03
33,彰化,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-19 05:00",2.16
33,彰化,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-19 05:00",6.4
33,彰化,彰化縣,6,一氧化氮,NO,ppb,"2024-09-19 05:00",0.5
34,線西,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-19 05:00",27.9
34,線西,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-19 05:00",155
34,線西,彰化縣,6,一氧化氮,NO,ppb,"2024-09-19 05:00",0.9
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-19 05:00",6.9
33,彰化,彰化縣,23,雨量,RAINFALL,mm,"2024-09-19 05:00",0
33,彰化,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-19 05:00",16
33,彰化,彰化縣,38,相對濕度,RH,%,"2024-09-19 05:00",86
33,彰化,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-19 05:00",0.8
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-19 05:00",25
33,彰化,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-19 05:00",162
33,彰化,彰化縣,3,臭氧,O3,ppb,"2024-09-19 05:00",20.7
34,線西,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-19 05:00",0.9
34,線西,彰化縣,2,一氧化碳,CO,ppm,"2024-09-19 05:00",0.24
34,線西,彰化縣,3,臭氧,O3,ppb,"2024-09-19 05:00",12.8
34,線西,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-19 05:00",32
34,線西,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-19 05:00",10.6
33,彰化,彰化縣,31,甲烷,CH4,ppm,"2024-09-19 05:00",2.13
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-19 05:00",11
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2024-09-19 05:00",0.17
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2024-09-19 05:00",0
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2024-09-19 05:00",0.25
35,二林,彰化縣,31,甲烷,CH4,ppm,"2024-09-19 05:00",2.47
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-19 05:00",0.7
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-09-19 05:00",18
35,二林,彰化縣,38,相對濕度,RH,%,"2024-09-19 05:00",100
35,二林,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-19 05:00",11.7
35,二林,彰化縣,3,臭氧,O3,ppb,"2024-09-19 05:00",5.8
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-19 05:00",35
34,線西,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-19 05:00",9.7
34,線西,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-19 05:00",2.29
34,線西,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-19 05:00",0.12
34,線西,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-19 05:00",0.3
85,大城,彰化縣,38,相對濕度,RH,%,"2024-09-19 05:00",97
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-09-19 05:00",0.5
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2024-09-19 05:00",89
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-19 05:00",1.4
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2024-09-19 05:00",0.19
85,大城,彰化縣,3,臭氧,O3,ppb,"2024-09-19 05:00",14.1
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-19 05:00",19
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-19 05:00",6.4
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2024-09-19 05:00",0.9
35,二林,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-19 05:00",2.52
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-19 05:00",5.4
35,二林,彰化縣,6,一氧化氮,NO,ppb,"2024-09-19 05:00",1.7
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-19 05:00",2.83
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-19 05:00",0
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-09-19 05:00",0.2
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-19 05:00",276
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-19 05:00",27.9
34,線西,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-19 06:00",12.8
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2024-09-19 06:00",9.3
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-19 06:00",2.1
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-19 06:00",9.2
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-19 06:00",33
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2024-09-19 06:00",0.25
34,線西,彰化縣,8,總碳氫化物,THC,ppm,"2024-09-19 06:00",2.29
34,線西,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-09-19 06:00",0.14
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2024-09-19 06:00",0.9
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2024-09-19 06:00",28.2
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2024-09-19 06:00",116
35,二林,彰化縣,6,一氧化氮,NO,ppb,"2024-09-19 06:00",1.7
35,二林,彰化縣,5,氮氧化物,NOx,ppb,"2024-09-19 06:00",11.1
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-09-19 06:00",40
