siteid,sitename,county,itemid,itemname,itemengname,itemunit,monitordate,concentration
34,線西,彰化縣,3,臭氧,O3,ppb,"2024-10-14 11:00",68.6
34,線西,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-14 11:00",x
34,線西,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-14 11:00",x
34,線西,彰化縣,6,一氧化氮,NO,ppb,"2024-10-14 11:00",x
34,線西,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-14 11:00",x
34,線西,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-14 11:00",2.02
34,線西,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-14 11:00",0.03
34,線西,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-14 11:00",3.4
34,線西,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-14 11:00",340
34,線西,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-14 11:00",30.1
34,線西,彰化縣,23,雨量,RAINFALL,mm,"2024-10-14 11:00",0
34,線西,彰化縣,31,甲烷,CH4,ppm,"2024-10-14 11:00",2
34,線西,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-14 11:00",x
34,線西,彰化縣,38,相對濕度,RH,%,"2024-10-14 11:00",77
34,線西,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-14 11:00",3
34,線西,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-14 11:00",344
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-14 11:00",1.5
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2024-10-14 11:00",0.27
35,二林,彰化縣,3,臭氧,O3,ppb,"2024-10-14 11:00",67.7
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-14 11:00",72
35,二林,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-14 11:00",4.1
35,二林,彰化縣,6,一氧化氮,NO,ppb,"2024-10-14 11:00",1
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-14 11:00",3
35,二林,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-14 11:00",2.15
35,二林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-14 11:00",0.04
35,二林,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-14 11:00",2
35,二林,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-14 11:00",297
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-14 11:00",31.1
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2024-10-14 11:00",0
35,二林,彰化縣,31,甲烷,CH4,ppm,"2024-10-14 11:00",2.11
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-14 11:00",33
35,二林,彰化縣,38,相對濕度,RH,%,"2024-10-14 11:00",79
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-14 11:00",1.3
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-14 11:00",295
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-14 11:00",3.1
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2024-10-14 11:00",0.15
85,大城,彰化縣,3,臭氧,O3,ppb,"2024-10-14 11:00",64.8
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-14 11:00",43
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-14 11:00",4.7
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2024-10-14 11:00",0.7
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-14 11:00",4
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-14 11:00",2.12
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-14 11:00",0.02
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-14 11:00",2.7
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-14 11:00",29
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-14 11:00",29.9
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2024-10-14 11:00",0
85,大城,彰化縣,31,甲烷,CH4,ppm,"2024-10-14 11:00",2.1
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-14 11:00",21
85,大城,彰化縣,38,相對濕度,RH,%,"2024-10-14 11:00",81
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-14 11:00",0.8
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-14 11:00",23
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-14 11:00",1.7
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2024-10-14 11:00",0.35
33,彰化,彰化縣,3,臭氧,O3,ppb,"2024-10-14 11:00",69
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-14 11:00",58
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-14 11:00",13.5
33,彰化,彰化縣,6,一氧化氮,NO,ppb,"2024-10-14 11:00",1.8
33,彰化,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-14 11:00",11.7
33,彰化,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-14 11:00",2.17
33,彰化,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-14 11:00",0.07
33,彰化,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-14 11:00",2.1
33,彰化,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-14 11:00",349
33,彰化,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-14 11:00",31
33,彰化,彰化縣,23,雨量,RAINFALL,mm,"2024-10-14 11:00",0
33,彰化,彰化縣,31,甲烷,CH4,ppm,"2024-10-14 11:00",2.1
33,彰化,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-14 11:00",33
33,彰化,彰化縣,38,相對濕度,RH,%,"2024-10-14 11:00",67
33,彰化,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-14 11:00",1.4
33,彰化,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-14 11:00",342
34,線西,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-14 11:00",3
34,線西,彰化縣,2,一氧化碳,CO,ppm,"2024-10-14 11:00",0.53
34,線西,彰化縣,2,一氧化碳,CO,ppm,"2024-10-14 12:00",0.38
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-14 12:00",33
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-14 12:00",1
85,大城,彰化縣,38,相對濕度,RH,%,"2024-10-14 12:00",82
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-14 12:00",27
85,大城,彰化縣,31,甲烷,CH4,ppm,"2024-10-14 12:00",2.13
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2024-10-14 12:00",0
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-14 12:00",29.7
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-14 12:00",48
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-14 12:00",3.7
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-14 12:00",0.01
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-14 12:00",2.14
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-14 12:00",3.2
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2024-10-14 12:00",0.4
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-14 12:00",3.7
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-14 12:00",41
85,大城,彰化縣,3,臭氧,O3,ppb,"2024-10-14 12:00",70.1
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2024-10-14 12:00",0.16
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-14 12:00",2.8
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-14 12:00",311
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-14 12:00",1.8
35,二林,彰化縣,38,相對濕度,RH,%,"2024-10-14 12:00",77
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-14 12:00",46
35,二林,彰化縣,31,甲烷,CH4,ppm,"2024-10-14 12:00",2.06
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2024-10-14 12:00",0
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-14 12:00",31.4
35,二林,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-14 12:00",295
35,二林,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-14 12:00",2
35,二林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-14 12:00",0.05
35,二林,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-14 12:00",2.11
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-14 12:00",4.5
35,二林,彰化縣,6,一氧化氮,NO,ppb,"2024-10-14 12:00",0.7
35,二林,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-14 12:00",5.3
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-14 12:00",69
35,二林,彰化縣,3,臭氧,O3,ppb,"2024-10-14 12:00",82.3
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2024-10-14 12:00",0.28
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-14 12:00",2.5
34,線西,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-14 12:00",341
34,線西,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-14 12:00",2.6
34,線西,彰化縣,38,相對濕度,RH,%,"2024-10-14 12:00",75
34,線西,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-14 12:00",25
34,線西,彰化縣,31,甲烷,CH4,ppm,"2024-10-14 12:00",1.98
34,線西,彰化縣,23,雨量,RAINFALL,mm,"2024-10-14 12:00",0
34,線西,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-14 12:00",30.5
34,線西,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-14 12:00",337
34,線西,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-14 12:00",2.9
34,線西,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-14 12:00",0.01
34,線西,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-14 12:00",1.99
34,線西,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-14 12:00",x
34,線西,彰化縣,6,一氧化氮,NO,ppb,"2024-10-14 12:00",x
34,線西,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-14 12:00",x
34,線西,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-14 12:00",47
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-14 12:00",3.3
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2024-10-14 12:00",0.38
33,彰化,彰化縣,3,臭氧,O3,ppb,"2024-10-14 12:00",78.1
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-14 12:00",66
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-14 12:00",13.1
33,彰化,彰化縣,6,一氧化氮,NO,ppb,"2024-10-14 12:00",1.9
33,彰化,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-14 12:00",11.2
33,彰化,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-14 12:00",2.12
33,彰化,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-14 12:00",0.03
33,彰化,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-14 12:00",2.1
33,彰化,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-14 12:00",1
33,彰化,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-14 12:00",31.1
33,彰化,彰化縣,23,雨量,RAINFALL,mm,"2024-10-14 12:00",0
33,彰化,彰化縣,31,甲烷,CH4,ppm,"2024-10-14 12:00",2.09
33,彰化,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-14 12:00",37
33,彰化,彰化縣,38,相對濕度,RH,%,"2024-10-14 12:00",67
33,彰化,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-14 12:00",1.6
33,彰化,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-14 12:00",350
34,線西,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-14 12:00",x
34,線西,彰化縣,3,臭氧,O3,ppb,"2024-10-14 12:00",x
34,線西,彰化縣,2,一氧化碳,CO,ppm,"2024-10-14 13:00",0.26
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-14 13:00",3.2
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2024-10-14 13:00",0.38
33,彰化,彰化縣,3,臭氧,O3,ppb,"2024-10-14 13:00",82.5
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-14 13:00",51
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-14 13:00",10.2
33,彰化,彰化縣,6,一氧化氮,NO,ppb,"2024-10-14 13:00",1.8
33,彰化,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-14 13:00",8.4
33,彰化,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-14 13:00",2.08
33,彰化,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-14 13:00",0.01
33,彰化,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-14 13:00",2.7
33,彰化,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-14 13:00",352
33,彰化,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-14 13:00",31.2
33,彰化,彰化縣,23,雨量,RAINFALL,mm,"2024-10-14 13:00",0
33,彰化,彰化縣,31,甲烷,CH4,ppm,"2024-10-14 13:00",2.06
33,彰化,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-14 13:00",27
33,彰化,彰化縣,38,相對濕度,RH,%,"2024-10-14 13:00",65
33,彰化,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-14 13:00",2.1
33,彰化,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-14 13:00",354
34,線西,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-14 13:00",x
34,線西,彰化縣,3,臭氧,O3,ppb,"2024-10-14 13:00",63.2
34,線西,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-14 13:00",32
34,線西,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-14 13:00",x
34,線西,彰化縣,6,一氧化氮,NO,ppb,"2024-10-14 13:00",x
34,線西,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-14 13:00",x
34,線西,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-14 13:00",1.96
34,線西,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-14 13:00",0.01
34,線西,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-14 13:00",3.5
34,線西,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-14 13:00",345
34,線西,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-14 13:00",30.3
34,線西,彰化縣,23,雨量,RAINFALL,mm,"2024-10-14 13:00",0
34,線西,彰化縣,31,甲烷,CH4,ppm,"2024-10-14 13:00",1.95
34,線西,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-14 13:00",16
34,線西,彰化縣,38,相對濕度,RH,%,"2024-10-14 13:00",73
34,線西,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-14 13:00",3.1
34,線西,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-14 13:00",340
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-14 13:00",2.5
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2024-10-14 13:00",0.3
35,二林,彰化縣,3,臭氧,O3,ppb,"2024-10-14 13:00",79.9
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-14 13:00",74
35,二林,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-14 13:00",5.2
35,二林,彰化縣,6,一氧化氮,NO,ppb,"2024-10-14 13:00",1
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-14 13:00",4.1
35,二林,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-14 13:00",2.06
35,二林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-14 13:00",0.03
35,二林,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-14 13:00",2.3
35,二林,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-14 13:00",298
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-14 13:00",31.1
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2024-10-14 13:00",0
35,二林,彰化縣,31,甲烷,CH4,ppm,"2024-10-14 13:00",2.02
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-14 13:00",41
35,二林,彰化縣,38,相對濕度,RH,%,"2024-10-14 13:00",79
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-14 13:00",2.1
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-14 13:00",305
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-14 13:00",3.1
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2024-10-14 13:00",0.22
85,大城,彰化縣,3,臭氧,O3,ppb,"2024-10-14 13:00",87.2
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-14 13:00",58
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-14 13:00",4.8
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2024-10-14 13:00",0.7
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-14 13:00",4
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-14 13:00",2.14
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-14 13:00",0.02
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-14 13:00",3.7
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-14 13:00",38
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-14 13:00",29.5
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2024-10-14 13:00",0
85,大城,彰化縣,31,甲烷,CH4,ppm,"2024-10-14 13:00",2.12
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-14 13:00",35
85,大城,彰化縣,38,相對濕度,RH,%,"2024-10-14 13:00",84
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-14 13:00",0.9
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-14 13:00",45
33,彰化,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-14 14:00",0.01
34,線西,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-14 14:00",27
34,線西,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-14 14:00",x
34,線西,彰化縣,6,一氧化氮,NO,ppb,"2024-10-14 14:00",x
34,線西,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-14 14:00",x
34,線西,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-14 14:00",1.95
34,線西,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-14 14:00",0
34,線西,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-14 14:00",3.4
34,線西,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-14 14:00",355
34,線西,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-14 14:00",29.7
34,線西,彰化縣,23,雨量,RAINFALL,mm,"2024-10-14 14:00",0
34,線西,彰化縣,31,甲烷,CH4,ppm,"2024-10-14 14:00",1.95
34,線西,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-14 14:00",11
34,線西,彰化縣,38,相對濕度,RH,%,"2024-10-14 14:00",76
34,線西,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-14 14:00",3.2
34,線西,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-14 14:00",351
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-14 14:00",1.8
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2024-10-14 14:00",0.24
35,二林,彰化縣,3,臭氧,O3,ppb,"2024-10-14 14:00",72.4
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-14 14:00",46
35,二林,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-14 14:00",3.7
35,二林,彰化縣,6,一氧化氮,NO,ppb,"2024-10-14 14:00",0.9
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-14 14:00",2.8
35,二林,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-14 14:00",1.98
35,二林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-14 14:00",0.01
35,二林,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-14 14:00",2.7
35,二林,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-14 14:00",317
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-14 14:00",30.7
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2024-10-14 14:00",0
35,二林,彰化縣,31,甲烷,CH4,ppm,"2024-10-14 14:00",1.97
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-14 14:00",21
35,二林,彰化縣,38,相對濕度,RH,%,"2024-10-14 14:00",77
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-14 14:00",2.4
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-14 14:00",320
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-14 14:00",2.7
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2024-10-14 14:00",0.17
85,大城,彰化縣,3,臭氧,O3,ppb,"2024-10-14 14:00",71.6
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-14 14:00",35
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-14 14:00",4.5
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2024-10-14 14:00",1
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-14 14:00",3.5
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-14 14:00",2
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-14 14:00",0.01
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-14 14:00",4.1
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-14 14:00",70
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-14 14:00",29.3
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2024-10-14 14:00",0
85,大城,彰化縣,31,甲烷,CH4,ppm,"2024-10-14 14:00",1.99
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-14 14:00",25
85,大城,彰化縣,38,相對濕度,RH,%,"2024-10-14 14:00",85
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-14 14:00",1.6
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-14 14:00",63
33,彰化,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-14 14:00",2.6
33,彰化,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-14 14:00",352
33,彰化,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-14 14:00",30.9
33,彰化,彰化縣,23,雨量,RAINFALL,mm,"2024-10-14 14:00",0
33,彰化,彰化縣,31,甲烷,CH4,ppm,"2024-10-14 14:00",2.06
33,彰化,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-14 14:00",x
33,彰化,彰化縣,38,相對濕度,RH,%,"2024-10-14 14:00",65
33,彰化,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-14 14:00",2.2
33,彰化,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-14 14:00",357
34,線西,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-14 14:00",1.3
34,線西,彰化縣,2,一氧化碳,CO,ppm,"2024-10-14 14:00",0.22
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-14 14:00",3
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2024-10-14 14:00",0.31
33,彰化,彰化縣,3,臭氧,O3,ppb,"2024-10-14 14:00",77.8
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-14 14:00",x
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-14 14:00",x
33,彰化,彰化縣,6,一氧化氮,NO,ppb,"2024-10-14 14:00",x
33,彰化,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-14 14:00",x
33,彰化,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-14 14:00",2.08
34,線西,彰化縣,3,臭氧,O3,ppb,"2024-10-14 14:00",67
34,線西,彰化縣,3,臭氧,O3,ppb,"2024-10-14 15:00",63.5
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-14 15:00",x
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2024-10-14 15:00",0.23
33,彰化,彰化縣,3,臭氧,O3,ppb,"2024-10-14 15:00",x
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-14 15:00",34
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-14 15:00",x
33,彰化,彰化縣,6,一氧化氮,NO,ppb,"2024-10-14 15:00",x
33,彰化,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-14 15:00",x
33,彰化,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-14 15:00",2.04
33,彰化,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-14 15:00",0
33,彰化,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-14 15:00",2.3
33,彰化,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-14 15:00",0
33,彰化,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-14 15:00",30.4
33,彰化,彰化縣,23,雨量,RAINFALL,mm,"2024-10-14 15:00",0
33,彰化,彰化縣,31,甲烷,CH4,ppm,"2024-10-14 15:00",2.04
33,彰化,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-14 15:00",15
33,彰化,彰化縣,38,相對濕度,RH,%,"2024-10-14 15:00",66
33,彰化,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-14 15:00",2
33,彰化,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-14 15:00",357
34,線西,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-14 15:00",0.8
34,線西,彰化縣,2,一氧化碳,CO,ppm,"2024-10-14 15:00",0.14
34,線西,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-14 15:00",22
34,線西,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-14 15:00",x
34,線西,彰化縣,6,一氧化氮,NO,ppb,"2024-10-14 15:00",x
34,線西,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-14 15:00",x
34,線西,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-14 15:00",1.9
34,線西,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-14 15:00",0
34,線西,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-14 15:00",4.4
34,線西,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-14 15:00",4
