siteid,sitename,county,itemid,itemname,itemengname,itemunit,monitordate,concentration
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-11 13:00",19.9
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2025-02-11 13:00",0
35,二林,彰化縣,31,甲烷,CH4,ppm,"2025-02-11 13:00",1.96
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-11 13:00",17
35,二林,彰化縣,38,相對濕度,RH,%,"2025-02-11 13:00",73
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-11 13:00",3.9
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-11 13:00",352
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-11 13:00",0.8
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2025-02-11 13:00",0.16
85,大城,彰化縣,3,臭氧,O3,ppb,"2025-02-11 13:00",55
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-11 13:00",34
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-11 13:00",5.1
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2025-02-11 13:00",2.6
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-11 13:00",2
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-11 13:00",1.98
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-11 13:00",0
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-11 13:00",7.1
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-11 13:00",27
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-11 13:00",16.7
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2025-02-11 13:00",0
85,大城,彰化縣,31,甲烷,CH4,ppm,"2025-02-11 13:00",1.98
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-11 13:00",15
85,大城,彰化縣,38,相對濕度,RH,%,"2025-02-11 13:00",94
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-11 13:00",6.9
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-11 13:00",26
139,員林,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-11 13:00",2.5
139,員林,彰化縣,2,一氧化碳,CO,ppm,"2025-02-11 13:00",0.25
139,員林,彰化縣,3,臭氧,O3,ppb,"2025-02-11 13:00",44
139,員林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-11 13:00",50
139,員林,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-11 13:00",17.4
139,員林,彰化縣,6,一氧化氮,NO,ppb,"2025-02-11 13:00",4.6
139,員林,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-11 13:00",12
139,員林,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-11 13:00",2.1
139,員林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-11 13:00",0.05
139,員林,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-11 13:00",3.8
139,員林,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-11 13:00",269
139,員林,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-11 13:00",
139,員林,彰化縣,23,雨量,RAINFALL,mm,"2025-02-11 13:00",
139,員林,彰化縣,31,甲烷,CH4,ppm,"2025-02-11 13:00",2.04
139,員林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-11 13:00",20
139,員林,彰化縣,38,相對濕度,RH,%,"2025-02-11 13:00",
139,員林,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-11 13:00",
139,員林,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-11 13:00",
139,員林,彰化縣,38,相對濕度,RH,%,"2025-02-11 14:00",
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-11 14:00",1
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2025-02-11 14:00",0.22
33,彰化,彰化縣,3,臭氧,O3,ppb,"2025-02-11 14:00",49
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-11 14:00",46
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-11 14:00",11.5
33,彰化,彰化縣,6,一氧化氮,NO,ppb,"2025-02-11 14:00",2.4
33,彰化,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-11 14:00",9
33,彰化,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-11 14:00",2.04
33,彰化,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-11 14:00",0.03
33,彰化,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-11 14:00",2
33,彰化,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-11 14:00",353
33,彰化,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-11 14:00",20.9
33,彰化,彰化縣,23,雨量,RAINFALL,mm,"2025-02-11 14:00",0
33,彰化,彰化縣,31,甲烷,CH4,ppm,"2025-02-11 14:00",2
33,彰化,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-11 14:00",18
33,彰化,彰化縣,38,相對濕度,RH,%,"2025-02-11 14:00",65
33,彰化,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-11 14:00",1.6
33,彰化,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-11 14:00",0
34,線西,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-11 14:00",2.1
34,線西,彰化縣,2,一氧化碳,CO,ppm,"2025-02-11 14:00",0.23
34,線西,彰化縣,3,臭氧,O3,ppb,"2025-02-11 14:00",48
34,線西,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-11 14:00",52
34,線西,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-11 14:00",9.3
34,線西,彰化縣,6,一氧化氮,NO,ppb,"2025-02-11 14:00",1.9
34,線西,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-11 14:00",7
34,線西,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-11 14:00",1.98
34,線西,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-11 14:00",0.01
34,線西,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-11 14:00",5.2
34,線西,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-11 14:00",9
34,線西,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-11 14:00",18.2
34,線西,彰化縣,23,雨量,RAINFALL,mm,"2025-02-11 14:00",0
34,線西,彰化縣,31,甲烷,CH4,ppm,"2025-02-11 14:00",1.97
34,線西,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-11 14:00",21
34,線西,彰化縣,38,相對濕度,RH,%,"2025-02-11 14:00",86
34,線西,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-11 14:00",4.7
34,線西,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-11 14:00",7
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-11 14:00",1.7
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-02-11 14:00",0.19
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-02-11 14:00",55
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-11 14:00",46
35,二林,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-11 14:00",6.1
35,二林,彰化縣,6,一氧化氮,NO,ppb,"2025-02-11 14:00",1.6
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-11 14:00",4
139,員林,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-11 14:00",
35,二林,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-11 14:00",1.97
139,員林,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-11 14:00",
35,二林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-11 14:00",0.02
35,二林,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-11 14:00",3.5
35,二林,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-11 14:00",337
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-11 14:00",20.4
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2025-02-11 14:00",0
35,二林,彰化縣,31,甲烷,CH4,ppm,"2025-02-11 14:00",1.95
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-11 14:00",17
35,二林,彰化縣,38,相對濕度,RH,%,"2025-02-11 14:00",72
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-11 14:00",3.3
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-11 14:00",351
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-11 14:00",0.9
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2025-02-11 14:00",0.16
85,大城,彰化縣,3,臭氧,O3,ppb,"2025-02-11 14:00",56
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-11 14:00",31
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-11 14:00",4.7
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2025-02-11 14:00",2.5
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-11 14:00",2
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-11 14:00",1.97
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-11 14:00",0
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-11 14:00",6.8
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-11 14:00",28
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-11 14:00",17
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2025-02-11 14:00",0
85,大城,彰化縣,31,甲烷,CH4,ppm,"2025-02-11 14:00",1.97
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-11 14:00",14
85,大城,彰化縣,38,相對濕度,RH,%,"2025-02-11 14:00",94
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-11 14:00",6.5
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-11 14:00",27
139,員林,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-11 14:00",1.7
139,員林,彰化縣,2,一氧化碳,CO,ppm,"2025-02-11 14:00",0.25
139,員林,彰化縣,3,臭氧,O3,ppb,"2025-02-11 14:00",51
139,員林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-11 14:00",39
139,員林,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-11 14:00",12.7
139,員林,彰化縣,6,一氧化氮,NO,ppb,"2025-02-11 14:00",3
139,員林,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-11 14:00",9
139,員林,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-11 14:00",2.11
139,員林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-11 14:00",0.06
139,員林,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-11 14:00",2.6
139,員林,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-11 14:00",319
139,員林,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-11 14:00",
139,員林,彰化縣,23,雨量,RAINFALL,mm,"2025-02-11 14:00",
139,員林,彰化縣,31,甲烷,CH4,ppm,"2025-02-11 14:00",2.04
139,員林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-11 14:00",20
35,二林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-11 15:00",0.06
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-11 15:00",1.2
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2025-02-11 15:00",0.24
33,彰化,彰化縣,3,臭氧,O3,ppb,"2025-02-11 15:00",48
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-11 15:00",55
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-11 15:00",12.6
33,彰化,彰化縣,6,一氧化氮,NO,ppb,"2025-02-11 15:00",2.2
33,彰化,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-11 15:00",10
33,彰化,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-11 15:00",2.04
33,彰化,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-11 15:00",0.04
33,彰化,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-11 15:00",2.6
33,彰化,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-11 15:00",355
33,彰化,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-11 15:00",20.6
33,彰化,彰化縣,23,雨量,RAINFALL,mm,"2025-02-11 15:00",0
33,彰化,彰化縣,31,甲烷,CH4,ppm,"2025-02-11 15:00",2
33,彰化,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-11 15:00",16
33,彰化,彰化縣,38,相對濕度,RH,%,"2025-02-11 15:00",66
33,彰化,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-11 15:00",1.7
33,彰化,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-11 15:00",355
34,線西,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-11 15:00",1.8
34,線西,彰化縣,2,一氧化碳,CO,ppm,"2025-02-11 15:00",0.21
34,線西,彰化縣,3,臭氧,O3,ppb,"2025-02-11 15:00",49
34,線西,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-11 15:00",47
34,線西,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-11 15:00",8.8
34,線西,彰化縣,6,一氧化氮,NO,ppb,"2025-02-11 15:00",1.5
34,線西,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-11 15:00",7
34,線西,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-11 15:00",1.96
34,線西,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-11 15:00",0
34,線西,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-11 15:00",4.8
34,線西,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-11 15:00",2
34,線西,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-11 15:00",17.6
34,線西,彰化縣,23,雨量,RAINFALL,mm,"2025-02-11 15:00",0
34,線西,彰化縣,31,甲烷,CH4,ppm,"2025-02-11 15:00",1.96
34,線西,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-11 15:00",20
34,線西,彰化縣,38,相對濕度,RH,%,"2025-02-11 15:00",90
34,線西,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-11 15:00",4.6
34,線西,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-11 15:00",5
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-11 15:00",1.9
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-02-11 15:00",0.21
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-02-11 15:00",51
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-11 15:00",47
35,二林,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-11 15:00",8.9
35,二林,彰化縣,6,一氧化氮,NO,ppb,"2025-02-11 15:00",1.9
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-11 15:00",7
35,二林,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-11 15:00",2.02
35,二林,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-11 15:00",3
35,二林,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-11 15:00",344
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-11 15:00",19.6
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2025-02-11 15:00",0
35,二林,彰化縣,31,甲烷,CH4,ppm,"2025-02-11 15:00",1.97
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-11 15:00",21
35,二林,彰化縣,38,相對濕度,RH,%,"2025-02-11 15:00",75
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-11 15:00",3.1
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-11 15:00",347
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-11 15:00",0.9
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2025-02-11 15:00",0.16
85,大城,彰化縣,3,臭氧,O3,ppb,"2025-02-11 15:00",54
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-11 15:00",34
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-11 15:00",6.1
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2025-02-11 15:00",2.8
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-11 15:00",3
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-11 15:00",1.98
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-11 15:00",0.01
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-11 15:00",5.3
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-11 15:00",28
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-11 15:00",16.7
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2025-02-11 15:00",0
85,大城,彰化縣,31,甲烷,CH4,ppm,"2025-02-11 15:00",1.97
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-11 15:00",20
85,大城,彰化縣,38,相對濕度,RH,%,"2025-02-11 15:00",96
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-11 15:00",5.7
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-11 15:00",26
139,員林,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-11 15:00",1.8
139,員林,彰化縣,2,一氧化碳,CO,ppm,"2025-02-11 15:00",0.27
139,員林,彰化縣,3,臭氧,O3,ppb,"2025-02-11 15:00",48
139,員林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-11 15:00",50
139,員林,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-11 15:00",13.4
139,員林,彰化縣,6,一氧化氮,NO,ppb,"2025-02-11 15:00",2.7
139,員林,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-11 15:00",10
139,員林,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-11 15:00",2.14
139,員林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-11 15:00",0.09
139,員林,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-11 15:00",2.8
139,員林,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-11 15:00",295
139,員林,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-11 15:00",
139,員林,彰化縣,23,雨量,RAINFALL,mm,"2025-02-11 15:00",
139,員林,彰化縣,31,甲烷,CH4,ppm,"2025-02-11 15:00",2.04
139,員林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-11 15:00",17
139,員林,彰化縣,38,相對濕度,RH,%,"2025-02-11 15:00",
139,員林,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-11 15:00",
139,員林,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-11 15:00",
139,員林,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-11 16:00",
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-11 16:00",1.5
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2025-02-11 16:00",0.3
33,彰化,彰化縣,3,臭氧,O3,ppb,"2025-02-11 16:00",44
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-11 16:00",51
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-11 16:00",15.3
33,彰化,彰化縣,6,一氧化氮,NO,ppb,"2025-02-11 16:00",1.8
33,彰化,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-11 16:00",13
33,彰化,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-11 16:00",2.09
33,彰化,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-11 16:00",0.07
33,彰化,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-11 16:00",2
33,彰化,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-11 16:00",352
33,彰化,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-11 16:00",19.4
33,彰化,彰化縣,23,雨量,RAINFALL,mm,"2025-02-11 16:00",0
33,彰化,彰化縣,31,甲烷,CH4,ppm,"2025-02-11 16:00",2.02
33,彰化,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-11 16:00",27
33,彰化,彰化縣,38,相對濕度,RH,%,"2025-02-11 16:00",74
33,彰化,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-11 16:00",1.4
33,彰化,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-11 16:00",350
34,線西,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-11 16:00",1.5
34,線西,彰化縣,2,一氧化碳,CO,ppm,"2025-02-11 16:00",0.2
34,線西,彰化縣,3,臭氧,O3,ppb,"2025-02-11 16:00",46
34,線西,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-11 16:00",45
34,線西,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-11 16:00",9.3
34,線西,彰化縣,6,一氧化氮,NO,ppb,"2025-02-11 16:00",1.2
34,線西,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-11 16:00",8
34,線西,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-11 16:00",1.96
34,線西,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-11 16:00",0
34,線西,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-11 16:00",4.2
34,線西,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-11 16:00",12
34,線西,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-11 16:00",16.4
34,線西,彰化縣,23,雨量,RAINFALL,mm,"2025-02-11 16:00",0
34,線西,彰化縣,31,甲烷,CH4,ppm,"2025-02-11 16:00",1.96
34,線西,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-11 16:00",18
34,線西,彰化縣,38,相對濕度,RH,%,"2025-02-11 16:00",95
34,線西,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-11 16:00",4.2
34,線西,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-11 16:00",7
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-11 16:00",2.3
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-02-11 16:00",0.21
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-02-11 16:00",48
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-11 16:00",54
35,二林,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-11 16:00",11.3
35,二林,彰化縣,6,一氧化氮,NO,ppb,"2025-02-11 16:00",1.9
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-11 16:00",9
35,二林,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-11 16:00",2.02
35,二林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-11 16:00",0.04
35,二林,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-11 16:00",3.1
35,二林,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-11 16:00",349
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-11 16:00",18.3
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2025-02-11 16:00",0
35,二林,彰化縣,31,甲烷,CH4,ppm,"2025-02-11 16:00",1.99
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-11 16:00",20
35,二林,彰化縣,38,相對濕度,RH,%,"2025-02-11 16:00",82
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-11 16:00",2.6
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-11 16:00",352
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-11 16:00",0.7
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2025-02-11 16:00",0.16
85,大城,彰化縣,3,臭氧,O3,ppb,"2025-02-11 16:00",51
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-11 16:00",40
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-11 16:00",7.5
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2025-02-11 16:00",2.8
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-11 16:00",4
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-11 16:00",1.98
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-11 16:00",0.01
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-11 16:00",5.4
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-11 16:00",28
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-11 16:00",16.3
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2025-02-11 16:00",0
85,大城,彰化縣,31,甲烷,CH4,ppm,"2025-02-11 16:00",1.97
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-11 16:00",16
85,大城,彰化縣,38,相對濕度,RH,%,"2025-02-11 16:00",98
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-11 16:00",5
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-11 16:00",28
139,員林,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-11 16:00",2.6
139,員林,彰化縣,2,一氧化碳,CO,ppm,"2025-02-11 16:00",0.31
139,員林,彰化縣,3,臭氧,O3,ppb,"2025-02-11 16:00",40
139,員林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-11 16:00",65
139,員林,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-11 16:00",19.3
139,員林,彰化縣,6,一氧化氮,NO,ppb,"2025-02-11 16:00",3.1
139,員林,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-11 16:00",16
139,員林,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-11 16:00",2.16
139,員林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-11 16:00",0.1
139,員林,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-11 16:00",2.2
139,員林,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-11 16:00",307
139,員林,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-11 16:00",
139,員林,彰化縣,23,雨量,RAINFALL,mm,"2025-02-11 16:00",
139,員林,彰化縣,31,甲烷,CH4,ppm,"2025-02-11 16:00",2.06
139,員林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-11 16:00",24
139,員林,彰化縣,38,相對濕度,RH,%,"2025-02-11 16:00",
139,員林,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-11 16:00",
35,二林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-11 17:00",0.03
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-11 17:00",1.1
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2025-02-11 17:00",0.35
33,彰化,彰化縣,3,臭氧,O3,ppb,"2025-02-11 17:00",36
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-11 17:00",44
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-11 17:00",17.9
