Date,kpt,Temperature,Humidity,Rain,day_off,Hour,label
2024-11-14,1756,25.4,94.0,0.0,0,9,1
2024-11-14,1532,26.4,88.0,0.0,0,10,1
2024-11-14,1713,27.8,79.0,0.0,0,11,1
2024-11-14,1983,28.1,77.0,0.0,0,12,1
2024-11-14,1941,27.5,85.0,0.0,0,13,1
2024-11-14,2287,26.9,87.0,0.0,0,14,1
2024-11-14,2453,26.4,88.0,0.0,0,15,1
2024-11-14,2477,26.5,87.0,0.0,0,16,1
2024-11-14,2279,26.5,86.0,0.0,0,17,1
2024-11-14,2146,26.0,90.0,0.0,0,18,1
2024-11-14,2332,25.4,94.0,0.0,0,19,1
2024-11-14,2471,25.1,95.0,0.0,0,20,1
2024-11-14,2421,25.1,91.0,0.0,0,21,1
2024-11-14,2264,24.8,92.0,0.0,0,22,1
2024-11-14,2333,24.8,92.0,0.0,0,23,1
2024-11-15,2972,24.8,92.0,0.0,0,0,1
2024-11-15,2939,24.8,91.0,0.0,0,1,1
2024-11-15,2541,24.7,92.0,0.0,0,2,1
2024-11-15,2443,24.5,93.0,0.0,0,3,1
2024-11-15,2348,24.4,93.0,0.0,0,4,1
2024-11-15,2229,24.3,93.0,0.0,0,5,1
2024-11-15,1578,24.5,93.0,0.0,0,6,1
2024-11-15,1389,24.3,93.0,0.0,0,7,1
2024-11-15,1632,24.8,91.0,0.0,0,8,1
2024-11-15,1718,25.6,90.0,0.0,0,9,1
2024-11-15,1194,26.1,88.0,0.0,0,10,1
2024-11-15,1269,26.6,87.0,0.0,0,11,1
2024-11-15,1526,27.1,80.0,0.0,0,12,1
2024-11-15,1639,27.6,79.0,0.0,0,13,1
2024-11-15,1872,27.4,84.0,0.0,0,14,1
2024-11-15,2040,26.7,88.0,0.0,0,15,1
2024-11-15,1885,25.4,94.0,0.0,0,16,1
2024-11-15,1852,25.5,93.0,0.0,0,17,1
2024-11-15,1959,25.7,92.0,0.0,0,18,1
2024-11-15,1972,25.5,92.0,0.0,0,19,1
2024-11-15,1917,25.2,95.0,0.0,0,20,1
2024-11-15,1820,25.3,95.0,0.0,0,21,1
2024-11-15,1858,25.1,94.0,0.0,0,22,1
2024-11-15,1861,25.1,92.0,0.0,0,23,1
2024-11-16,1633,25.0,93.0,0.0,1,0,2
2024-11-16,1566,25.1,93.0,0.0,1,1,2
2024-11-16,1579,25.0,93.0,0.0,1,2,2
2024-11-16,1423,25.0,92.0,0.0,1,3,2
2024-11-16,1488,25.0,92.0,0.0,1,4,2
2024-11-16,1372,24.9,92.0,0.0,1,5,2
2024-11-16,1399,24.9,92.0,0.0,1,6,2
2024-11-16,1448,24.9,93.0,0.0,1,7,2
2024-11-16,1492,24.4,93.0,0.0,1,8,2
2024-11-16,1589,24.9,95.0,0.0,1,9,2
2024-11-16,1276,24.5,92.0,0.0,1,10,2
2024-11-16,1023,25.8,90.0,0.0,1,11,2
2024-11-16,882,25.8,89.0,0.0,1,12,2
2024-11-16,775,26.2,86.0,0.0,1,13,2
2024-11-16,1024,27.5,77.0,0.0,1,14,2
2024-11-16,1318,26.1,83.0,0.0,1,15,2
2024-11-16,1733,25.4,88.0,0.0,1,16,2
2024-11-16,1764,24.8,90.0,0.0,1,17,2
2024-11-16,1664,24.3,92.0,0.0,1,18,2
2024-11-16,1687,24.2,91.0,0.0,1,19,2
2024-11-16,1839,24.3,91.0,0.0,1,20,2
2024-11-16,1711,24.4,89.0,0.0,1,21,2
2024-11-16,1683,24.2,91.0,0.0,1,22,2
2024-11-16,1795,24.2,90.0,0.0,1,23,2
2024-11-17,1580,24.2,91.0,0.0,1,0,2
2024-11-17,1489,24.2,91.0,0.0,1,1,2
2024-11-17,1569,24.2,92.0,0.0,1,2,2
2024-11-17,1412,23.9,94.0,0.0,1,3,2
2024-11-17,1437,23.9,93.0,0.0,1,4,2
2024-11-17,1326,24.1,91.0,0.0,1,5,2
2024-11-17,1388,24.0,91.0,0.0,1,6,2
2024-11-17,1351,23.9,92.0,0.0,1,7,2
2024-11-17,1131,24.3,90.0,0.0,1,8,2
2024-11-17,713,25.4,81.0,0.0,1,9,2
2024-11-17,321,26.9,74.0,0.0,1,10,2
2024-11-17,73,27.3,73.0,0.0,1,11,2
2024-11-17,152,28.5,69.0,0.0,1,12,2
2024-11-17,457,28.8,67.0,0.0,1,13,2
2024-11-17,888,29.4,65.0,0.0,1,14,2
2024-11-17,1264,28.0,71.0,0.0,1,15,2
2024-11-17,1685,26.9,74.0,0.0,1,16,2
2024-11-17,1854,26.3,73.0,0.0,1,17,2
2024-11-17,1767,25.5,73.0,0.0,1,18,2
2024-11-17,1845,25.0,73.0,0.0,1,19,2
2024-11-17,1975,24.6,76.0,0.0,1,20,2
2024-11-17,2086,24.6,75.0,0.0,1,21,2
2024-11-17,2001,24.5,75.0,0.0,1,22,2
2024-11-17,1994,24.2,77.0,0.0,1,23,2
2024-11-18,2615,24.0,77.0,0.0,0,0,1
2024-11-18,2605,23.8,76.0,0.0,0,1,1
2024-11-18,2356,23.7,77.0,0.0,0,2,1
2024-11-18,2231,23.3,79.0,0.0,0,3,1
2024-11-18,2202,23.0,80.0,0.0,0,4,1
2024-11-18,2043,22.6,79.0,0.0,0,5,1
2024-11-18,1339,22.5,75.0,0.0,0,6,1
2024-11-18,1296,22.4,74.0,0.0,0,7,1
2024-11-18,1275,22.5,73.0,0.0,0,8,1
2024-11-18,1666,23.0,71.0,0.0,0,9,1
2024-11-18,1627,23.9,68.0,0.0,0,10,1
2024-11-18,1581,24.8,65.0,0.0,0,11,1
2024-11-18,1714,25.6,63.0,0.0,0,12,1
2024-11-18,2393,24.6,65.0,0.0,0,13,1
2024-11-18,2624,23.9,68.0,0.0,0,14,1
2024-11-18,2650,23.2,71.0,0.0,0,15,1
2024-11-18,2687,22.5,74.0,0.0,0,16,1
2024-11-18,2425,21.4,79.0,0.0,0,17,1
2024-11-18,2327,20.8,83.0,0.0,0,18,1
2024-11-18,2382,20.2,88.0,0.0,0,19,1
2024-11-18,2321,20.2,87.0,0.0,0,20,1
2024-11-18,2216,20.3,86.0,0.0,0,21,1
2024-11-18,2212,20.2,80.0,0.0,0,22,1
2024-11-18,1998,20.6,78.0,0.0,0,23,1
2024-11-19,1972,20.7,77.0,0.0,0,0,1
2024-11-19,1734,20.4,78.0,0.0,0,1,1
2024-11-19,1678,20.6,78.0,0.0,0,2,1
2024-11-19,1546,20.4,79.0,0.0,0,3,1
2024-11-19,1463,20.3,80.0,0.0,0,4,1
2024-11-19,1349,20.3,82.0,0.0,0,5,1
2024-11-19,1333,20.2,87.0,0.0,0,6,1
2024-11-19,1273,20.4,87.0,0.0,0,7,1
2024-11-19,1380,20.6,86.0,0.0,0,8,1
2024-11-19,1623,21.0,87.0,0.0,0,9,1
2024-11-19,1498,21.7,80.0,0.0,0,10,1
2024-11-19,1465,22.5,77.0,0.0,0,11,1
2024-11-19,1269,23.3,74.0,0.0,0,12,1
2024-11-19,1769,23.8,72.0,0.0,0,13,1
2024-11-19,1943,23.0,76.0,0.0,0,14,1
2024-11-19,1989,22.5,78.0,0.0,0,15,1
2024-11-19,2092,22.5,78.0,0.0,0,16,1
2024-11-19,2141,22.0,80.0,0.0,0,17,1
2024-11-19,2400,21.7,80.0,0.0,0,18,1
2024-11-19,2343,21.2,80.0,0.0,0,19,1
2024-11-19,2551,21.1,81.0,0.0,0,20,1
2024-11-19,2175,20.9,82.0,0.0,0,21,1
2024-11-19,2145,20.8,87.0,0.0,0,22,1
2024-11-19,2028,20.5,89.0,0.0,0,23,1
2024-11-20,2287,20.6,89.0,0.0,0,0,1
2024-11-20,2301,20.5,90.0,0.0,0,1,1
2024-11-20,2295,20.5,90.0,0.0,0,2,1
2024-11-20,2250,20.5,90.0,0.0,0,3,1
2024-11-20,2108,20.5,90.0,0.0,0,4,1
2024-11-20,1970,20.7,91.0,0.0,0,5,1
2024-11-20,1397,20.8,91.0,0.0,0,6,1
2024-11-20,1083,21.1,90.0,0.0,0,7,1
2024-11-20,1210,21.7,89.0,0.0,0,8,1
2024-11-20,1429,22.4,87.0,0.0,0,9,1
2024-11-20,965,23.4,79.0,0.0,0,10,1
2024-11-20,924,23.7,78.0,0.0,0,11,1
2024-11-20,1169,24.2,77.0,0.0,0,12,1
2024-11-20,1294,24.3,78.0,0.0,0,13,1
2024-11-20,1394,23.9,79.0,0.0,0,14,1
2024-11-20,2104,23.2,86.0,0.0,0,15,1
2024-11-20,2163,23.1,86.0,0.0,0,16,1
2024-11-20,2047,22.6,87.0,0.0,0,17,1
2024-11-20,2378,22.4,88.0,0.0,0,18,1
2024-11-20,2354,22.1,89.0,0.0,0,19,1
2024-11-20,2465,22.0,89.0,0.0,0,20,1
2024-11-20,2406,21.9,89.0,0.0,0,21,1
2024-11-20,2086,21.8,90.0,0.0,0,22,1
2024-11-20,2215,21.6,90.0,0.0,0,23,1
2024-11-21,2605,21.5,91.0,0.0,0,0,1
2024-11-21,2509,21.4,91.0,0.0,0,1,1
2024-11-21,2230,21.4,91.0,0.0,0,2,1
2024-11-21,2231,21.2,91.0,0.0,0,3,1
2024-11-21,2017,21.1,90.0,0.0,0,4,1
2024-11-21,1994,21.1,91.0,0.0,0,5,1
2024-11-21,1344,21.1,90.0,0.0,0,6,1
2024-11-21,1203,21.2,90.0,0.0,0,7,1
2024-11-21,1673,21.6,89.0,0.0,0,8,1
2024-11-21,1639,22.3,86.0,0.0,0,9,1
2024-11-21,927,22.5,85.0,0.0,0,10,1
2024-11-21,876,22.7,80.0,0.0,0,11,1
2024-11-21,962,23.2,78.0,0.0,0,12,1
2024-11-21,1207,23.4,75.0,0.0,0,13,1
2024-11-21,1449,23.1,76.0,0.0,0,14,1
2024-11-21,2019,22.4,76.0,0.0,0,15,1
2024-11-21,2177,22.1,76.0,0.0,0,16,1
2024-11-21,2398,21.8,77.0,0.0,0,17,1
2024-11-21,2380,21.0,85.0,0.0,0,18,1
2024-11-21,2295,20.6,87.0,0.0,0,19,1
2024-11-21,2317,20.4,87.0,0.0,0,20,1
2024-11-21,2095,20.4,86.0,0.0,0,21,1
2024-11-21,2130,20.4,85.0,0.0,0,22,1
2024-11-21,1955,20.5,80.0,0.0,0,23,1
2024-11-22,2791,20.1,87.0,0.0,0,0,1
2024-11-22,2628,20.2,86.0,0.0,0,1,1
2024-11-22,2046,20.0,88.0,0.0,0,2,1
2024-11-22,2012,19.9,88.0,0.0,0,3,1
2024-11-22,1822,20.0,87.0,0.0,0,4,1
2024-11-22,1781,20.0,87.0,0.0,0,5,1
2024-11-22,1401,20.0,87.0,0.0,0,6,1
2024-11-22,1028,19.9,88.0,0.0,0,7,1
2024-11-22,870,20.9,80.0,0.0,0,8,1
2024-11-22,1085,22.5,74.0,0.0,0,9,1
2024-11-22,795,23.2,71.0,0.0,0,10,1
2024-11-22,716,24.4,68.0,0.0,0,11,1
2024-11-22,690,24.5,68.0,0.0,0,12,1
2024-11-22,1137,24.8,66.0,0.0,0,13,1
2024-11-22,1466,24.5,67.0,0.0,0,14,1
2024-11-22,1664,23.7,71.0,0.0,0,15,1
2024-11-22,1727,23.3,71.0,0.0,0,16,1
2024-11-22,1546,22.9,71.0,0.0,0,17,1
2024-11-22,1766,21.9,74.0,0.0,0,18,1
2024-11-22,1756,21.3,76.0,0.0,0,19,1
2024-11-22,1941,20.8,76.0,0.0,0,20,1
2024-11-22,1706,20.7,76.0,0.0,0,21,1
2024-11-22,1744,20.6,76.0,0.0,0,22,1
2024-11-22,1693,20.5,74.0,0.0,0,23,1
2024-11-23,2342,20.5,73.0,0.0,1,0,2
2024-11-23,2220,20.5,71.0,0.0,1,1,2
2024-11-23,2052,20.6,72.0,0.0,1,2,2
2024-11-23,1847,20.6,73.0,0.0,1,3,2
2024-11-23,1890,20.5,75.0,0.0,1,4,2
2024-11-23,1769,20.1,78.0,0.0,1,5,2
2024-11-23,1256,19.8,78.0,0.0,1,6,2
2024-11-23,1160,19.8,77.0,0.0,1,7,2
2024-11-23,891,20.5,75.0,0.0,1,8,2
2024-11-23,481,21.7,72.0,0.0,1,9,2
2024-11-23,232,23.0,68.0,0.0,1,10,2
2024-11-23,658,24.4,64.0,0.0,1,11,2
2024-11-23,1141,24.8,62.0,0.0,1,12,2
2024-11-23,1094,24.2,63.0,0.0,1,13,2
2024-11-23,1001,23.9,64.0,0.0,1,14,2
2024-11-23,1185,23.5,65.0,0.0,1,15,2
2024-11-23,1112,23.3,65.0,0.0,1,16,2
2024-11-23,1113,22.7,67.0,0.0,1,17,2
2024-11-23,1476,22.0,71.0,0.0,1,18,2
2024-11-23,1510,21.5,72.0,0.0,1,19,2
2024-11-23,1580,21.0,74.0,0.0,1,20,2
2024-11-23,1658,20.9,72.0,0.0,1,21,2
2024-11-23,1630,20.8,73.0,0.0,1,22,2
2024-11-23,1522,20.7,74.0,0.0,1,23,2
2024-11-24,1420,20.5,76.0,0.0,1,0,2
2024-11-24,1412,20.2,78.0,0.0,1,1,2
2024-11-24,1308,20.1,78.0,0.0,1,2,2
2024-11-24,1343,20.2,78.0,0.0,1,3,2
2024-11-24,1208,19.7,80.0,0.0,1,4,2
2024-11-24,1176,19.7,80.0,0.0,1,5,2
2024-11-24,1188,19.6,80.0,0.0,1,6,2
2024-11-24,994,19.5,85.0,0.0,1,7,2
2024-11-24,792,20.7,77.0,0.0,1,8,2
2024-11-24,498,21.9,74.0,0.0,1,9,2
2024-11-24,301,23.4,69.0,0.0,1,10,2
2024-11-24,231,25.3,64.0,0.0,1,11,2
2024-11-24,199,26.3,63.0,0.0,1,12,2
2024-11-24,328,26.8,62.0,0.0,1,13,2
2024-11-24,538,26.4,62.0,0.0,1,14,2
2024-11-24,913,25.9,66.0,0.0,1,15,2
2024-11-24,1269,24.7,72.0,0.0,1,16,2
2024-11-24,1487,23.8,75.0,0.0,1,17,2
2024-11-24,1555,23.1,78.0,0.0,1,18,2
2024-11-24,1580,22.8,79.0,0.0,1,19,2
2024-11-24,1675,22.4,79.0,0.0,1,20,2
2024-11-24,1706,22.4,79.0,0.0,1,21,2
2024-11-24,1722,21.7,86.0,0.0,1,22,2
2024-11-24,1669,21.5,87.0,0.0,1,23,2
2024-11-25,1768,21.4,86.0,0.0,0,0,1
2024-11-25,1682,21.4,86.0,0.0,0,1,1
2024-11-25,1632,21.3,87.0,0.0,0,2,1
2024-11-25,1579,21.0,90.0,0.0,0,3,1
2024-11-25,1499,20.7,92.0,0.0,0,4,1
2024-11-25,1440,20.5,92.0,0.0,0,5,1
2024-11-25,1326,20.6,93.0,0.0,0,6,1
2024-11-25,1122,20.4,94.0,0.0,0,7,1
2024-11-25,1176,21.9,89.0,0.0,0,8,1
2024-11-25,1303,23.9,79.0,0.0,0,9,1
2024-11-25,1101,25.5,73.0,0.0,0,10,1
2024-11-25,1054,25.8,70.0,0.0,0,11,1
2024-11-25,1206,26.0,71.0,0.0,0,12,1
2024-11-25,1291,26.0,70.0,0.0,0,13,1
2024-11-25,1514,26.4,70.0,0.0,0,14,1
2024-11-25,1803,25.2,75.0,0.0,0,15,1
2024-11-25,2010,24.7,79.0,0.0,0,16,1
2024-11-25,1893,24.0,87.0,0.0,0,17,1
2024-11-25,2208,23.7,87.0,0.0,0,18,1
2024-11-25,2147,22.9,93.0,0.0,0,19,1
2024-11-25,2261,22.6,93.0,0.0,0,20,1
2024-11-25,2173,22.1,95.0,0.0,0,21,1
2024-11-25,2075,22.1,94.0,0.0,0,22,1
2024-11-25,2096,22.2,94.0,0.0,0,23,1
2024-11-26,2883,22.3,93.0,0.0,0,0,1
2024-11-26,2720,22.0,93.0,0.0,0,1,1
2024-11-26,2146,21.8,94.0,0.0,0,2,1
2024-11-26,1946,21.6,94.0,0.0,0,3,1
2024-11-26,1888,21.5,94.0,0.0,0,4,1
2024-11-26,1742,21.9,93.0,0.0,0,5,1
2024-11-26,1308,22.0,93.0,0.0,0,6,1
2024-11-26,1055,22.1,94.0,0.0,0,7,1
2024-11-26,1209,22.2,87.0,0.0,0,8,1
2024-11-26,1462,22.3,81.0,0.0,0,9,1
2024-11-26,508,22.6,79.0,0.0,0,10,1
2024-11-26,1027,24.2,71.0,0.0,0,11,1
2024-11-26,591,23.9,73.0,0.0,0,12,1
2024-11-26,974,24.0,67.0,0.0,0,13,1
2024-11-26,1270,24.2,66.0,0.0,0,14,1
2024-11-26,1660,21.9,72.0,0.0,0,15,1
2024-11-26,1916,21.0,72.0,0.0,0,16,1
2024-11-26,2005,20.2,73.0,0.0,0,17,1
2024-11-26,2240,18.7,76.0,0.0,0,18,1
2024-11-26,2196,17.7,77.0,0.0,0,19,1
2024-11-26,2267,17.5,76.0,0.0,0,20,1
2024-11-26,2212,17.2,76.0,0.0,0,21,1
2024-11-26,2060,17.1,76.0,0.0,0,22,1
2024-11-26,2091,16.9,76.0,0.0,0,23,1
2024-11-27,2748,17.0,76.0,0.0,0,0,1
2024-11-27,2663,17.0,75.0,0.0,0,1,1
2024-11-27,1976,16.9,75.0,0.0,0,2,1
2024-11-27,1949,16.8,74.0,0.0,0,3,1
2024-11-27,1812,16.6,75.0,0.0,0,4,1
2024-11-27,1755,16.5,75.0,0.0,0,5,1
2024-11-27,1407,16.5,75.0,0.0,0,6,1
2024-11-27,1017,16.6,74.0,0.0,0,7,1
2024-11-27,949,17.6,71.0,0.0,0,8,1
2024-11-27,878,18.9,68.0,0.0,0,9,1
2024-11-27,536,20.1,63.0,0.0,0,10,1
2024-11-27,585,21.5,56.0,0.0,0,11,1
2024-11-27,413,22.2,52.0,0.0,0,12,1
2024-11-27,734,23.1,49.0,0.0,0,13,1
2024-11-27,959,22.3,53.0,0.0,0,14,1
2024-11-27,1316,21.5,57.0,0.0,0,15,1
2024-11-27,1767,20.4,59.0,0.0,0,16,1
2024-11-27,1755,19.5,62.0,0.0,0,17,1
2024-11-27,2147,18.9,61.0,0.0,0,18,1
2024-11-27,2063,18.3,62.0,0.0,0,19,1
2024-11-27,2216,17.6,64.0,0.0,0,20,1
2024-11-27,2051,17.6,60.0,0.0,0,21,1
2024-11-27,2151,17.7,55.0,0.0,0,22,1
2024-11-27,1910,17.3,55.0,0.0,0,23,1
2024-11-28,2707,17.0,56.0,0.0,0,0,1
2024-11-28,2526,17.0,55.0,0.0,0,1,1
2024-11-28,2054,16.7,58.0,0.0,0,2,1
2024-11-28,1993,16.7,56.0,0.0,0,3,1
2024-11-28,1830,15.9,63.0,0.0,0,4,1
2024-11-28,1791,15.4,69.0,0.0,0,5,1
2024-11-28,1433,15.6,71.0,0.0,0,6,1
2024-11-28,914,15.9,71.0,0.0,0,7,1
2024-11-28,844,17.8,64.0,0.0,0,8,1
2024-11-28,842,19.2,59.0,0.0,0,9,1
2024-11-28,293,20.2,56.0,0.0,0,10,1
2024-11-28,337,21.0,53.0,0.0,0,11,1
2024-11-28,265,21.3,54.0,0.0,0,12,1
2024-11-28,541,21.9,56.0,0.0,0,13,1
2024-11-28,947,21.5,58.0,0.0,0,14,1
2024-11-28,1311,21.2,58.0,0.0,0,15,1
2024-11-28,1648,20.6,61.0,0.0,0,16,1
2024-11-28,1753,19.8,63.0,0.0,0,17,1
2024-11-28,2223,19.1,65.0,0.0,0,18,1
2024-11-28,2038,18.6,65.0,0.0,0,19,1
2024-11-28,2056,18.1,64.0,0.0,0,20,1
2024-11-28,2046,17.4,67.0,0.0,0,21,1
2024-11-28,1987,16.9,69.0,0.0,0,22,1
2024-11-28,1903,16.6,69.0,0.0,0,23,1
2024-11-29,2827,16.5,69.0,0.0,0,0,1
2024-11-29,2560,16.4,67.0,0.0,0,1,1
2024-11-29,1978,16.5,64.0,0.0,0,2,1
2024-11-29,1939,16.5,61.0,0.0,0,3,1
2024-11-29,1760,16.5,59.0,0.0,0,4,1
2024-11-29,1755,16.5,56.0,0.0,0,5,1
2024-11-29,1380,16.3,56.0,0.0,0,6,1
2024-11-29,922,16.5,55.0,0.0,0,7,1
2024-11-29,797,17.7,52.0,0.0,0,8,1
2024-11-29,846,18.4,49.0,0.0,0,9,1
2024-11-29,272,19.6,45.0,0.0,0,10,1
2024-11-29,110,20.3,44.0,0.0,0,11,1
2024-11-29,116,21.4,43.0,0.0,0,12,1
2024-11-29,396,22.1,41.0,0.0,0,13,1
2024-11-29,635,21.4,49.0,0.0,0,14,1
2024-11-29,1049,20.8,50.0,0.0,0,15,1
2024-11-29,1373,20.3,53.0,0.0,0,16,1
2024-11-29,1410,18.9,56.0,0.0,0,17,1
2024-11-29,1817,17.9,58.0,0.0,0,18,1
2024-11-29,1652,17.1,60.0,0.0,0,19,1
2024-11-29,1696,16.5,64.0,0.0,0,20,1
2024-11-29,1643,15.9,66.0,0.0,0,21,1
2024-11-29,1778,15.5,68.0,0.0,0,22,1
2024-11-29,1777,15.1,71.0,0.0,0,23,1
2024-11-30,2025,14.8,73.0,0.0,1,0,2
2024-11-30,2214,14.6,74.0,0.0,1,1,2
2024-11-30,1709,14.6,76.0,0.0,1,2,2
2024-11-30,1676,14.4,78.0,0.0,1,3,2
2024-11-30,1495,13.9,86.0,0.0,1,4,2
2024-11-30,1484,14.3,85.0,0.0,1,5,2
2024-11-30,1210,14.2,87.0,0.0,1,6,2
2024-11-30,867,14.2,89.0,0.0,1,7,2
2024-11-30,729,16.3,79.0,0.0,1,8,2
2024-11-30,425,18.4,70.0,0.0,1,9,2
2024-11-30,-61,20.1,62.0,0.0,1,10,2
2024-11-30,128,21.4,58.0,0.0,1,11,2
2024-11-30,331,22.8,54.0,0.0,1,12,2
2024-11-30,346,22.7,56.0,0.0,1,13,2
2024-11-30,435,22.8,56.0,0.0,1,14,2
2024-11-30,630,22.6,57.0,0.0,1,15,2
2024-11-30,998,22.4,60.0,0.0,1,16,2
2024-11-30,1231,21.5,64.0,0.0,1,17,2
2024-11-30,1446,20.4,68.0,0.0,1,18,2
2024-11-30,1548,20.1,70.0,0.0,1,19,2
2024-11-30,1514,19.9,71.0,0.0,1,20,2
2024-11-30,1566,18.5,77.0,0.0,1,21,2
2024-11-30,1553,17.9,84.0,0.0,1,22,2
2024-11-30,1601,17.5,86.0,0.0,1,23,2
2024-12-01,1456,17.3,87.0,0.0,1,0,2
2024-12-01,1410,17.0,88.0,0.0,1,1,2
2024-12-01,1424,16.7,89.0,0.0,1,2,2
2024-12-01,1272,16.7,89.0,0.0,1,3,2
2024-12-01,1333,16.2,90.0,0.0,1,4,2
2024-12-01,1141,16.4,91.0,0.0,1,5,2
2024-12-01,1095,16.5,90.0,0.0,1,6,2
2024-12-01,936,16.7,89.0,0.0,1,7,2
2024-12-01,687,18.3,79.0,0.0,1,8,2
2024-12-01,286,20.9,73.0,0.0,1,9,2
2024-12-01,40,21.8,68.0,0.0,1,10,2
2024-12-01,-46,23.1,62.0,0.0,1,11,2
2024-12-01,14,23.4,64.0,0.0,1,12,2
2024-12-01,305,24.8,58.0,0.0,1,13,2
2024-12-01,482,23.6,67.0,0.0,1,14,2
2024-12-01,956,22.8,69.0,0.0,1,15,2
2024-12-01,1383,22.2,70.0,0.0,1,16,2
2024-12-01,1564,21.4,77.0,0.0,1,17,2
2024-12-01,1609,20.5,86.0,0.0,1,18,2
2024-12-01,1624,20.3,88.0,0.0,1,19,2
2024-12-01,1675,20.2,89.0,0.0,1,20,2
2024-12-01,1735,19.5,90.0,0.0,1,21,2
2024-12-01,1880,19.1,91.0,0.0,1,22,2
2024-12-01,1784,18.8,92.0,0.0,1,23,2
2024-12-02,2493,18.3,91.0,0.0,0,0,1
2024-12-02,2268,18.2,92.0,0.0,0,1,1
2024-12-02,1925,18.2,93.0,0.0,0,2,1
2024-12-02,1919,18.4,92.0,0.0,0,3,1
2024-12-02,1770,18.3,92.0,0.0,0,4,1
2024-12-02,1781,17.8,93.0,0.0,0,5,1
2024-12-02,1402,17.3,94.0,0.0,0,6,1
2024-12-02,905,17.3,95.0,0.0,0,7,1
2024-12-02,826,19.4,86.0,0.0,0,8,1
2024-12-02,788,21.4,79.0,0.0,0,9,1
2024-12-02,378,22.7,75.0,0.0,0,10,1
2024-12-02,263,24.6,68.0,0.0,0,11,1
2024-12-02,354,24.8,71.0,0.0,0,12,1
2024-12-02,619,24.1,71.0,0.0,0,13,1
2024-12-02,1041,24.5,69.0,0.0,0,14,1
2024-12-02,1528,24.4,71.0,0.0,0,15,1
2024-12-02,1699,23.9,76.0,0.0,0,16,1
2024-12-02,1799,23.2,82.0,0.0,0,17,1
2024-12-02,2129,22.6,87.0,0.0,0,18,1
2024-12-02,2053,22.2,91.0,0.0,0,19,1
2024-12-02,2166,21.9,91.0,0.0,0,20,1
2024-12-02,2072,21.2,92.0,0.0,0,21,1
2024-12-02,2141,20.6,94.0,0.0,0,22,1
2024-12-02,1934,20.2,91.0,0.0,0,23,1
2024-12-03,2799,19.9,92.0,0.0,0,0,1
2024-12-03,2656,19.7,92.0,0.0,0,1,1
2024-12-03,1999,19.4,92.0,0.0,0,2,1
2024-12-03,1861,19.1,92.0,0.0,0,3,1
2024-12-03,1717,18.8,92.0,0.0,0,4,1
2024-12-03,1694,18.5,93.0,0.0,0,5,1
2024-12-03,1330,18.6,93.0,0.0,0,6,1
2024-12-03,939,18.4,93.0,0.0,0,7,1
2024-12-03,870,19.6,93.0,0.0,0,8,1
2024-12-03,898,22.4,72.0,0.0,0,9,1
2024-12-03,529,23.4,72.0,0.0,0,10,1
2024-12-03,859,24.0,74.0,0.0,0,11,1
2024-12-03,590,24.9,69.0,0.0,0,12,1
2024-12-03,818,24.8,69.0,0.0,0,13,1
2024-12-03,1292,25.6,66.0,0.0,0,14,1
2024-12-03,1823,25.5,59.0,0.0,0,15,1
2024-12-03,1939,26.0,60.0,0.0,0,16,1
2024-12-03,1885,24.8,70.0,0.0,0,17,1
2024-12-03,2260,24.0,74.0,0.0,0,18,1
2024-12-03,2136,23.2,76.0,0.0,0,19,1
2024-12-03,2244,22.5,76.0,0.0,0,20,1
2024-12-03,2265,22.0,77.0,0.0,0,21,1
2024-12-03,2085,21.3,77.0,0.0,0,22,1
2024-12-03,1968,20.8,79.0,0.0,0,23,1
2024-12-04,2762,20.6,80.0,0.0,0,0,1
2024-12-04,2595,20.2,86.0,0.0,0,1,1
2024-12-04,2074,20.2,89.0,0.0,0,2,1
2024-12-04,1970,19.6,90.0,0.0,0,3,1
2024-12-04,1839,19.1,92.0,0.0,0,4,1
2024-12-04,1806,18.9,93.0,0.0,0,5,1
2024-12-04,1435,19.0,90.0,0.0,0,6,1
2024-12-04,999,19.2,89.0,0.0,0,7,1
2024-12-04,985,20.2,82.0,0.0,0,8,1
2024-12-04,1149,21.8,73.0,0.0,0,9,1
2024-12-04,463,23.6,66.0,0.0,0,10,1
2024-12-04,488,24.8,60.0,0.0,0,11,1
2024-12-04,559,26.0,57.0,0.0,0,12,1
2024-12-04,856,26.1,57.0,0.0,0,13,1
2024-12-04,1105,25.2,62.0,0.0,0,14,1
2024-12-04,1611,24.8,64.0,0.0,0,15,1
2024-12-04,1821,23.9,67.0,0.0,0,16,1
2024-12-04,1875,22.9,70.0,0.0,0,17,1
2024-12-04,2121,22.2,71.0,0.0,0,18,1
2024-12-04,2007,21.5,71.0,0.0,0,19,1
2024-12-04,2123,20.8,73.0,0.0,0,20,1
2024-12-04,2034,20.2,75.0,0.0,0,21,1
2024-12-04,2013,19.7,77.0,0.0,0,22,1
2024-12-04,1992,19.2,78.0,0.0,0,23,1
2024-12-05,2857,19.3,78.0,0.0,0,0,1
2024-12-05,2601,19.2,76.0,0.0,0,1,1
2024-12-05,2114,18.9,77.0,0.0,0,2,1
2024-12-05,1937,18.6,79.0,0.0,0,3,1
2024-12-05,1866,18.5,80.0,0.0,0,4,1
2024-12-05,1880,18.5,80.0,0.0,0,5,1
2024-12-05,1359,18.6,80.0,0.0,0,6,1
