Date,kpt,Temperature,Humidity,Rain,day_week,Hour,label
2025/1/31,224.25,15.5,94,0,5,4,72
2025/1/31,198,15.5,92,0,5,5,72
2025/1/31,190.75,15.7,95,0,5,6,72
2025/1/31,165.75,15.9,96,0,5,7,72
2025/1/31,161,16.4,94,0,5,8,72
2025/1/31,116,16.8,92,0,5,9,72
2025/1/31,78.5,17.1,93,0,5,10,72
2025/1/31,64.25,18.1,94,0,5,11,72
2025/1/31,25.75,18.3,90,0,5,12,72
2025/1/31,88.5,18.3,94,1,5,13,72
2025/1/31,100.75,17.4,95,0,5,14,72
2025/1/31,116.25,17.4,92,0,5,15,72
2025/1/31,135.5,17.7,94,0,5,16,72
2025/1/31,203,18.2,94,0,5,17,72
2025/1/31,204.25,17.9,91,0,5,18,72
2025/1/31,202.5,17.2,93,0,5,19,72
2025/1/31,215.5,17.3,92,0,5,20,72
2025/1/31,213.5,17.3,93,0,5,21,72
2025/1/31,225.5,17.6,93,0,5,22,72
2025/1/31,252,17.6,94,0,5,23,72
2025/2/1,199,17.4,95,1,6,0,71
2025/2/1,199,17.6,95,1,6,1,71
2025/2/1,213,17.6,97,0,6,2,71
2025/2/1,227.75,18.1,96,0,6,3,71
2025/2/1,200.25,18.3,96,0,6,4,71
2025/2/1,195.25,18.3,96,0,6,5,71
2025/2/1,182.25,18.5,95,0,6,6,71
2025/2/1,156.5,18.6,95,0,6,7,71
2025/2/1,116.5,19,95,0,6,8,71
2025/2/1,7.75,20.4,92,0,6,9,71
2025/2/1,-18.75,21.7,90,0,6,10,71
2025/2/1,30.75,23.7,76,0,6,11,71
2025/2/1,-58.25,24.8,69,0,6,12,71
2025/2/1,-124,24.7,71,0,6,13,71
2025/2/1,-77.5,25,69,0,6,14,71
2025/2/1,3.75,25.4,67,0,6,15,71
2025/2/1,130.25,23.9,72,0,6,16,71
2025/2/1,204.5,21.6,79,0,6,17,71
2025/2/1,206.5,18.6,94,1,6,18,71
2025/2/1,207,18.6,95,0,6,19,71
2025/2/1,221.75,19,94,0,6,20,71
2025/2/1,226.5,18.4,94,0,6,21,71
2025/2/1,227.75,17.7,95,0,6,22,71
2025/2/1,213.25,17.6,92,0,6,23,71
2025/2/2,201.75,17.3,92,0,0,0,71
2025/2/2,197.5,17.3,92,0,0,1,71
2025/2/2,210.5,17.7,92,0,0,2,71
2025/2/2,227.25,18.1,92,0,0,3,71
2025/2/2,205.25,17.5,95,0,0,4,71
2025/2/2,200.25,17,94,0,0,5,71
2025/2/2,187.75,16.3,97,1,0,6,71
2025/2/2,176,15.8,97,1,0,7,71
2025/2/2,58,16,96,0,0,8,71
2025/2/2,8.25,17.2,93,0,0,9,71
2025/2/2,-5.5,17.9,92,0,0,10,71
2025/2/2,-157.25,18.4,91,0,0,11,71
2025/2/2,-207.5,19.2,88,0,0,12,71
2025/2/2,-188,20,80,0,0,13,71
2025/2/2,-108.75,20.2,80,0,0,14,71
2025/2/2,-9.25,20.2,79,0,0,15,71
2025/2/2,114,18.8,88,0,0,16,71
2025/2/2,205,17.2,94,0,0,17,71
2025/2/2,211.75,16.5,92,0,0,18,71
2025/2/2,210,16.5,92,0,0,19,71
2025/2/2,238.25,16.7,95,0,0,20,71
2025/2/2,214,16.9,95,0,0,21,71
2025/2/2,210.75,16.4,92,0,0,22,71
2025/2/2,209.75,16.6,92,0,0,23,71
2025/2/3,216,16.7,92,0,1,0,73
2025/2/3,217.5,16.8,92,0,1,1,73
2025/2/3,227.25,16.6,93,0,1,2,73
2025/2/3,233.25,16,95,0,1,3,73
2025/2/3,208.75,16,94,0,1,4,73
2025/2/3,203.5,15.8,95,0,1,5,73
2025/2/3,191.5,15.9,94,0,1,6,73
2025/2/3,186,15.6,94,0,1,7,73
2025/2/3,201.25,15.2,93,0,1,8,73
2025/2/3,168,15.1,95,0,1,9,73
2025/2/3,148,15.1,90,0,1,10,73
2025/2/3,-17,14.8,90,0,1,11,73
2025/2/3,-6.75,15,88,0,1,12,73
2025/2/3,136.25,15.1,87,0,1,13,73
2025/2/3,187.75,14.7,88,0,1,14,73
2025/2/3,224,14.5,87,0,1,15,73
2025/2/3,268.75,14.1,88,0,1,16,73
2025/2/3,269.5,13.1,88,0,1,17,73
2025/2/3,252.75,12.8,87,0,1,18,73
2025/2/3,250.5,12.7,88,0,1,19,73
2025/2/3,257.25,12.3,90,0,1,20,73
2025/2/3,254.75,12.7,88,0,1,21,73
2025/2/3,251.75,13.1,87,0,1,22,73
2025/2/3,244,13.3,87,0,1,23,73
2025/2/4,232.25,13.2,89,0,2,0,72
2025/2/4,238.25,13.1,86,0,2,1,72
2025/2/4,264.75,13,80,0,2,2,72
2025/2/4,236.5,12.3,86,0,2,3,72
2025/2/4,230.5,12.2,80,0,2,4,72
2025/2/4,237,12.3,80,0,2,5,72
2025/2/4,245.75,12.4,77,0,2,6,72
2025/2/4,184.25,12.6,75,0,2,7,72
2025/2/4,184.75,12.7,73,0,2,8,72
2025/2/4,73,13.1,71,0,2,9,72
2025/2/4,-13.25,15,65,0,2,10,72
2025/2/4,-17,16.8,60,0,2,11,72
2025/2/4,-127.75,17.6,55,0,2,12,72
2025/2/4,-95.75,16.5,61,0,2,13,72
2025/2/4,24.5,16.4,60,0,2,14,72
2025/2/4,95.5,15.6,63,0,2,15,72
2025/2/4,211.5,15.1,64,0,2,16,72
2025/2/4,288,14.8,66,0,2,17,72
2025/2/4,285.75,14.6,63,0,2,18,72
2025/2/4,270.25,14.4,62,0,2,19,72
2025/2/4,280.75,13.8,64,0,2,20,72
2025/2/4,272.25,13.7,63,0,2,21,72
2025/2/4,264.75,13.6,63,0,2,22,72
2025/2/4,268.75,13.6,63,0,2,23,72
2025/2/5,257,13.4,63,0,3,0,73
2025/2/5,233,13.2,65,0,3,1,73
2025/2/5,247.5,13.2,63,0,3,2,73
2025/2/5,267.5,13.3,63,0,3,3,73
2025/2/5,237.75,13.2,64,0,3,4,73
2025/2/5,238.75,12.7,67,0,3,5,73
2025/2/5,228.25,12.2,68,0,3,6,73
2025/2/5,181.75,12.3,68,0,3,7,73
2025/2/5,125,13,66,0,3,8,73
2025/2/5,8.25,14.8,61,0,3,9,73
2025/2/5,-50.75,16.8,56,0,3,10,73
2025/2/5,-0.75,18.9,48,0,3,11,73
2025/2/5,40.75,20.2,48,0,3,12,73
2025/2/5,184.5,20.2,53,0,3,13,73
2025/2/5,156.5,18.9,58,0,3,14,73
2025/2/5,231.25,19.9,54,0,3,15,73
2025/2/5,268.25,19.8,58,0,3,16,73
2025/2/5,299.25,18.9,63,0,3,17,73
2025/2/5,281.5,18,69,0,3,18,73
2025/2/5,264.25,17.5,72,0,3,19,73
2025/2/5,285,16.7,77,0,3,20,73
2025/2/5,279,16.9,80,0,3,21,73
2025/2/5,273.75,16.8,77,0,3,22,73
2025/2/5,268.25,16.7,76,0,3,23,73
2025/2/6,257,16.9,75,0,4,0,73
2025/2/6,268.25,16.6,75,0,4,1,73
2025/2/6,250,16.5,76,0,4,2,73
2025/2/6,239,16.6,75,0,4,3,73
2025/2/6,257.25,16.1,79,0,4,4,73
2025/2/6,241,16.2,82,0,4,5,73
2025/2/6,229,16.2,82,0,4,6,73
2025/2/6,206,16.4,80,0,4,7,73
2025/2/6,199.75,16.4,81,0,4,8,73
2025/2/6,161.5,17.5,75,0,4,9,73
2025/2/6,97.75,19.3,69,0,4,10,73
2025/2/6,133,20.5,61,0,4,11,73
2025/2/6,70.25,21,59,0,4,12,73
2025/2/6,143.75,21.7,57,0,4,13,73
2025/2/6,138.75,21,61,0,4,14,73
2025/2/6,181.5,20.4,66,0,4,15,73
2025/2/6,282.75,19.7,65,0,4,16,73
2025/2/6,299.5,18.8,81,0,4,17,73
2025/2/6,276.5,18.4,81,0,4,18,73
2025/2/6,276,18.3,82,0,4,19,73
2025/2/6,289,18,92,0,4,20,73
2025/2/6,277.75,17.9,94,0,4,21,73
2025/2/6,269.5,17.7,96,0,4,22,73
2025/2/6,266,17.4,93,0,4,23,73
2025/2/7,268.75,17.6,96,0,5,0,72
2025/2/7,252,17.6,95,0,5,1,72
2025/2/7,265.25,17.4,96,0,5,2,72
2025/2/7,274.75,17.5,95,0,5,3,72
2025/2/7,248.25,17,93,0,5,4,72
2025/2/7,249,16.3,96,0,5,5,72
2025/2/7,241.5,15.6,96,0,5,6,72
2025/2/7,203.75,15.7,94,0,5,7,72
2025/2/7,186.25,16.1,95,0,5,8,72
2025/2/7,89,16.6,91,0,5,9,72
2025/2/7,-72.75,17.7,80,0,5,10,72
2025/2/7,-98,18.9,74,0,5,11,72
2025/2/7,-140.25,18.3,78,0,5,12,72
2025/2/7,-112.25,17.8,78,0,5,13,72
2025/2/7,-29.75,17.9,75,0,5,14,72
2025/2/7,69.75,17,78,0,5,15,72
2025/2/7,216.75,15.3,80,0,5,16,72
2025/2/7,272.5,15.6,76,0,5,17,72
2025/2/7,280.5,14.7,74,0,5,18,72
2025/2/7,271.25,14.3,72,0,5,19,72
2025/2/7,276.25,13.9,71,0,5,20,72
2025/2/7,277.75,13.5,76,0,5,21,72
2025/2/7,275.75,13.5,76,0,5,22,72
2025/2/7,277.25,13.5,76,0,5,23,72
2025/2/8,253.75,13.5,76,0,6,0,73
2025/2/8,269,13.7,78,0,6,1,73
2025/2/8,249.25,13.4,79,0,6,2,73
2025/2/8,237.25,13.1,79,0,6,3,73
2025/2/8,250.25,12.8,77,0,6,4,73
2025/2/8,232.75,12.6,75,0,6,5,73
2025/2/8,233,12.3,76,0,6,6,73
2025/2/8,193.25,12,75,0,6,7,73
2025/2/8,204,12.6,73,0,6,8,73
2025/2/8,191,13.9,68,0,6,9,73
2025/2/8,102.25,13.9,66,0,6,10,73
2025/2/8,99.25,13.7,66,0,6,11,73
2025/2/8,96,14.1,64,0,6,12,73
2025/2/8,159.5,14,63,0,6,13,73
2025/2/8,197.5,13.1,66,0,6,14,73
2025/2/8,219,12.6,66,0,6,15,73
2025/2/8,238.25,12.1,66,0,6,16,73
2025/2/8,257,11.7,67,0,6,17,73
2025/2/8,265.5,11.5,70,0,6,18,73
2025/2/8,273.75,11.6,69,0,6,19,73
2025/2/8,277.75,11.5,71,0,6,20,73
2025/2/8,259.75,11.3,73,0,6,21,73
2025/2/8,253.5,11.6,72,0,6,22,73
2025/2/8,253.25,11.8,71,0,6,23,73
2025/2/9,237.75,12,72,0,0,0,72
2025/2/9,230.75,11.9,74,0,0,1,72
2025/2/9,265.25,11.9,73,0,0,2,72
2025/2/9,234.75,12.1,73,0,0,3,72
2025/2/9,235.25,12.2,74,0,0,4,72
2025/2/9,239.25,12.1,77,0,0,5,72
2025/2/9,247,12.3,76,0,0,6,72
2025/2/9,217,12.4,78,0,0,7,72
2025/2/9,209,12.5,78,0,0,8,72
2025/2/9,20.5,13.1,77,0,0,9,72
2025/2/9,-105,14.8,72,0,0,10,72
2025/2/9,-143.25,16.2,68,0,0,11,72
2025/2/9,-100.75,17.5,64,0,0,12,72
2025/2/9,-22,17,64,0,0,13,72
2025/2/9,65.75,16.7,66,0,0,14,72
2025/2/9,134.5,16.3,68,0,0,15,72
2025/2/9,222.75,15.7,72,0,0,16,72
2025/2/9,260.25,15.1,72,0,0,17,72
2025/2/9,261.25,14.6,73,0,0,18,72
2025/2/9,262,14.4,74,0,0,19,72
2025/2/9,280.25,14.2,75,0,0,20,72
2025/2/9,269.25,14,76,0,0,21,72
2025/2/9,281.25,13.6,78,0,0,22,72
2025/2/9,262,13.4,79,0,0,23,72
2025/2/10,272,13.5,79,0,1,0,72
2025/2/10,264.75,13.5,79,0,1,1,72
2025/2/10,270,13.4,79,0,1,2,72
2025/2/10,281.25,13.4,80,0,1,3,72
2025/2/10,253.5,12.8,87,0,1,4,72
2025/2/10,248.25,12.1,89,0,1,5,72
2025/2/10,247,12.1,90,0,1,6,72
2025/2/10,187.5,12.6,89,0,1,7,72
2025/2/10,94,14.1,80,0,1,8,72
2025/2/10,-9,16.4,73,0,1,9,72
2025/2/10,-45,19.1,66,0,1,10,72
2025/2/10,-74.75,20.8,60,0,1,11,72
2025/2/10,-102.75,20,64,0,1,12,72
2025/2/10,-56.25,21.2,60,0,1,13,72
2025/2/10,7.25,21.4,59,0,1,14,72
2025/2/10,101.75,20,64,0,1,15,72
2025/2/10,223.5,19.6,70,0,1,16,72
2025/2/10,293,18.9,75,0,1,17,72
2025/2/10,295.5,18.2,78,0,1,18,72
2025/2/10,297.25,17.8,81,0,1,19,72
2025/2/10,308,17.5,87,0,1,20,72
2025/2/10,318,17.3,89,0,1,21,72
2025/2/10,318.5,17.1,91,0,1,22,72
2025/2/10,307,16.2,92,0,1,23,72
2025/2/11,297.25,15.5,93,0,2,0,72
2025/2/11,279.75,15.2,93,0,2,1,72
2025/2/11,282.25,15.2,94,0,2,2,72
2025/2/11,280.5,15.3,94,0,2,3,72
2025/2/11,275,15.1,96,0,2,4,72
2025/2/11,255.5,14.9,96,0,2,5,72
2025/2/11,256.5,14.8,96,0,2,6,72
2025/2/11,200,14.3,92,0,2,7,72
2025/2/11,124.75,15.5,95,0,2,8,72
2025/2/11,22,17.8,87,0,2,9,72
2025/2/11,-38.5,20.3,72,0,2,10,72
2025/2/11,-68.25,21.1,71,0,2,11,72
2025/2/11,-110,20.4,78,0,2,12,72
2025/2/11,-59.5,20.7,76,0,2,13,72
2025/2/11,21.25,20.8,74,0,2,14,72
2025/2/11,138.75,20.6,76,0,2,15,72
2025/2/11,234.75,20.4,78,0,2,16,72
2025/2/11,295.5,18.7,90,0,2,17,72
2025/2/11,304.5,17.4,95,0,2,18,72
2025/2/11,297,16.8,94,0,2,19,72
2025/2/11,306.5,17,94,0,2,20,72
2025/2/11,317,17,95,0,2,21,72
2025/2/11,318.75,17.2,95,0,2,22,72
2025/2/11,304.5,17.3,95,0,2,23,72
2025/2/12,291,17.4,94,0,3,0,73
2025/2/12,284,17.3,94,0,3,1,73
2025/2/12,293.5,17.4,94,0,3,2,73
2025/2/12,282.25,17.3,94,0,3,3,73
2025/2/12,270.5,17.4,94,0,3,4,73
2025/2/12,258.75,17,96,1,3,5,73
2025/2/12,264,17.1,96,1,3,6,73
2025/2/12,253.5,17.2,97,1,3,7,73
2025/2/12,270.75,18,97,1,3,8,73
2025/2/12,278.75,18.5,97,1,3,9,73
2025/2/12,271.25,18.2,97,1,3,10,73
2025/2/12,241.25,18.3,97,1,3,11,73
2025/2/12,245,18.9,97,1,3,12,73
2025/2/12,267,18.9,96,1,3,13,73
2025/2/12,261.25,19.3,97,1,3,14,73
2025/2/12,298.75,19.4,97,1,3,15,73
2025/2/12,319.5,19.2,97,1,3,16,73
2025/2/12,336.75,19.1,97,1,3,17,73
2025/2/12,311,17.7,98,1,3,18,73
2025/2/12,297,17.6,98,0,3,19,73
2025/2/12,311.75,17.3,98,1,3,20,73
2025/2/12,309.75,17.5,98,0,3,21,73
2025/2/12,303.75,17.8,99,1,3,22,73
2025/2/12,289.5,18.2,98,1,3,23,73
2025/2/13,276.5,18.5,98,1,4,0,74
2025/2/13,261.5,18,99,1,4,1,74
2025/2/13,272,18.1,99,1,4,2,74
2025/2/13,277.25,18.1,98,1,4,3,74
2025/2/13,270,18.3,98,1,4,4,74
2025/2/13,365.25,17.7,98,1,4,5,74
2025/2/13,351.25,16.6,98,1,4,6,74
2025/2/13,288.5,15.9,99,1,4,7,74
2025/2/13,284.75,15.5,99,1,4,8,74
2025/2/13,323,15.6,98,1,4,9,74
2025/2/13,226.75,15.2,99,1,4,10,74
2025/2/13,222.75,15.2,99,1,4,11,74
2025/2/13,228.25,15.7,95,0,4,12,74
2025/2/13,272,16.9,95,0,4,13,74
2025/2/13,339.75,17.1,92,0,4,14,74
2025/2/13,410.75,17,93,0,4,15,74
2025/2/13,474,16.9,88,0,4,16,74
2025/2/13,488.25,16.6,92,0,4,17,74
2025/2/13,502.5,16.3,92,0,4,18,74
2025/2/13,483.75,16,93,0,4,19,74
2025/2/13,491.25,15.9,93,0,4,20,74
2025/2/13,483.5,15.9,92,0,4,21,74
2025/2/13,472.75,16,91,0,4,22,74
2025/2/13,454.75,15.9,92,0,4,23,74
2025/2/14,515.5,15.8,91,0,5,0,74
2025/2/14,488.5,15.9,91,0,5,1,74
2025/2/14,444.25,16,91,0,5,2,74
2025/2/14,423.5,16,92,0,5,3,74
2025/2/14,398,16.1,92,0,5,4,74
2025/2/14,384,16,93,0,5,5,74
2025/2/14,332,16.3,93,0,5,6,74
2025/2/14,269.5,16.5,93,0,5,7,74
2025/2/14,275.75,16.7,93,0,5,8,74
2025/2/14,293.25,17.1,93,0,5,9,74
2025/2/14,215.25,17.9,90,0,5,10,74
2025/2/14,202.5,18.9,86,0,5,11,74
2025/2/14,187.75,19.9,79,0,5,12,74
2025/2/14,231.75,19.8,85,0,5,13,74
2025/2/14,295.25,18.4,91,0,5,14,74
2025/2/14,359.25,18.4,91,0,5,15,74
2025/2/14,402,19.1,90,0,5,16,74
2025/2/14,408,17.9,95,0,5,17,74
2025/2/14,412.25,17.2,92,0,5,18,74
2025/2/14,406.5,16.8,94,0,5,19,74
2025/2/14,416.75,17.1,94,0,5,20,74
2025/2/14,408.25,17,95,0,5,21,74
2025/2/14,408.5,17.1,95,0,5,22,74
2025/2/14,402.25,17.1,96,0,5,23,74
2025/2/15,420.5,17.3,96,0,6,0,2
2025/2/15,405.5,17.2,97,0,6,1,2
2025/2/15,374.25,17.2,98,0,6,2,2
2025/2/15,350.25,16.3,99,0,6,3,2
2025/2/15,339.75,16.3,100,0,6,4,2
2025/2/15,328.75,16.4,100,0,6,5,2
2025/2/15,301.25,16.5,100,0,6,6,2
2025/2/15,254.75,16.6,99,0,6,7,2
2025/2/15,217.75,17.1,99,0,6,8,2
2025/2/15,151.25,18.5,95,0,6,9,2
2025/2/15,80.25,20.3,90,0,6,10,2
2025/2/15,76.25,18.6,92,0,6,11,2
2025/2/15,81.75,19.2,93,0,6,12,2
2025/2/15,95.5,19.9,90,0,6,13,2
2025/2/15,150.5,22.1,80,0,6,14,2
2025/2/15,231.5,22.4,79,0,6,15,2
2025/2/15,317,21.7,81,0,6,16,2
2025/2/15,348.25,17.3,94,0,6,17,2
2025/2/15,359.75,16.9,94,0,6,18,2
2025/2/15,362.75,16.7,95,0,6,19,2
2025/2/15,384.5,16.5,96,0,6,20,2
2025/2/15,375.75,16.9,96,0,6,21,2
2025/2/15,374.75,16.6,96,0,6,22,2
2025/2/15,364,16.2,98,0,6,23,2
2025/2/16,366.75,16,99,0,0,0,2
2025/2/16,348.75,16.1,99,0,0,1,2
2025/2/16,350.75,16.2,99,0,0,2,2
2025/2/16,335,15.9,99,0,0,3,2
2025/2/16,326,15.8,100,0,0,4,2
2025/2/16,316.25,15.8,100,0,0,5,2
2025/2/16,297,15.9,100,0,0,6,2
2025/2/16,248.5,16.1,100,0,0,7,2
2025/2/16,198,16.6,100,0,0,8,2
2025/2/16,124.5,17.4,98,0,0,9,2
2025/2/16,75.25,19.5,91,0,0,10,2
2025/2/16,57.75,20.9,84,0,0,11,2
2025/2/16,49.75,22.3,78,0,0,12,2
2025/2/16,82,22.7,78,0,0,13,2
2025/2/16,134.5,23.1,75,0,0,14,2
2025/2/16,228.25,22.7,75,0,0,15,2
2025/2/16,317.25,21.3,79,0,0,16,2
2025/2/16,371.75,20.4,82,0,0,17,2
2025/2/16,388.75,19.5,89,0,0,18,2
2025/2/16,395,19.4,89,0,0,19,2
2025/2/16,418.75,18.6,91,0,0,20,2
2025/2/16,426.5,18.6,91,0,0,21,2
2025/2/16,430.5,18.4,91,0,0,22,2
2025/2/16,417.25,18.3,90,0,0,23,2
2025/2/17,442,17.9,90,0,1,0,1
2025/2/17,420.5,17.5,91,0,1,1,1
2025/2/17,408,17.1,90,0,1,2,1
2025/2/17,394.75,16.9,90,0,1,3,1
2025/2/17,374.75,16.8,75,0,1,4,1
2025/2/17,360,16.4,71,0,1,5,1
2025/2/17,331.5,16.3,70,0,1,6,1
2025/2/17,280.5,16.2,72,0,1,7,1
2025/2/17,294,17.5,69,0,1,8,1
2025/2/17,325.75,18.8,64,0,1,9,1
2025/2/17,275.25,20.5,57,0,1,10,1
2025/2/17,263.5,22.1,53,0,1,11,1
2025/2/17,301.5,22.3,55,0,1,12,1
2025/2/17,322.75,22.7,57,0,1,13,1
2025/2/17,385,22.4,59,0,1,14,1
2025/2/17,431.5,21.7,62,0,1,15,1
2025/2/17,494.5,20.7,65,0,1,16,1
2025/2/17,498,19.9,69,0,1,17,1
2025/2/17,513.75,19,73,0,1,18,1
2025/2/17,517.5,18.3,75,0,1,19,1
2025/2/17,527,18.6,75,0,1,20,1
2025/2/17,506,18.5,73,0,1,21,1
2025/2/17,493.75,18.1,75,0,1,22,1
2025/2/17,471.5,17.9,75,0,1,23,1
2025/2/18,517.25,18,72,0,2,0,1
2025/2/18,481.25,17.7,77,0,2,1,1
2025/2/18,434.75,17.3,86,0,2,2,1
2025/2/18,413.5,17.5,80,0,2,3,1
2025/2/18,390.75,17,81,0,2,4,1
2025/2/18,377.75,16.6,87,0,2,5,1
2025/2/18,352.75,15.8,92,0,2,6,1
2025/2/18,284.25,15.9,92,0,2,7,1
2025/2/18,287.75,16.6,88,0,2,8,1
2025/2/18,325,17.5,80,0,2,9,1
2025/2/18,159,18.8,75,0,2,10,1
2025/2/18,87.5,19.2,77,0,2,11,1
2025/2/18,73.5,19.4,77,0,2,12,1
2025/2/18,104.25,19.9,75,0,2,13,1
2025/2/18,177.75,19,76,0,2,14,1
2025/2/18,265.25,19.1,75,0,2,15,1
2025/2/18,362.25,18.4,77,0,2,16,1
2025/2/18,447,17.9,80,0,2,17,1
2025/2/18,497.5,17,87,0,2,18,1
2025/2/18,484,16.2,91,0,2,19,1
2025/2/18,526.75,16.2,89,0,2,20,1
2025/2/18,496.75,16.1,88,0,2,21,1
2025/2/18,458,15.9,88,0,2,22,1
2025/2/18,425.25,15.7,90,0,2,23,1
2025/2/19,382.5,15.6,89,0,3,0,1
2025/2/19,351.5,15.3,90,0,3,1,1
2025/2/19,331.25,15,92,0,3,2,1
2025/2/19,327.75,14.9,93,0,3,3,1
2025/2/19,326,14.9,92,0,3,4,1
2025/2/19,324.25,15,92,0,3,5,1
2025/2/19,314.75,15.2,91,0,3,6,1
2025/2/19,278,15.9,87,0,3,7,1
2025/2/19,363.5,16.3,89,0,3,8,1
2025/2/19,404,17.2,80,0,3,9,1
2025/2/19,351.75,18.1,77,0,3,10,1
2025/2/19,197,19.7,73,0,3,11,1
2025/2/19,90.75,21.3,69,0,3,12,1
2025/2/19,142.5,22.3,68,0,3,13,1
2025/2/19,219,21.3,70,0,3,14,1
2025/2/19,289,20.2,75,0,3,15,1
2025/2/19,389.25,20.2,73,0,3,16,1
2025/2/19,432.5,19.9,76,0,3,17,1
2025/2/19,451.25,18,89,0,3,18,1
2025/2/19,460.5,17.4,91,0,3,19,1
2025/2/19,495.75,17.3,93,0,3,20,1
2025/2/19,482.75,16.9,92,0,3,21,1
2025/2/19,466.75,16.9,92,0,3,22,1
2025/2/19,436.75,16.9,93,0,3,23,1
2025/2/20,381.5,17.1,93,0,4,0,1
2025/2/20,359.75,17.2,92,0,4,1,1
2025/2/20,343,17,91,0,4,2,1
2025/2/20,327.5,17,92,0,4,3,1
2025/2/20,318,16.9,94,0,4,4,1
2025/2/20,326.5,17,93,0,4,5,1
2025/2/20,325.5,16.8,94,0,4,6,1
2025/2/20,291.75,16.9,94,0,4,7,1
2025/2/20,304,16.9,94,0,4,8,1
2025/2/20,291.75,17.8,95,0,4,9,1
2025/2/20,127.25,18.9,88,0,4,10,1
2025/2/20,145,19,89,0,4,11,1
2025/2/20,87,19.3,87,0,4,12,1
2025/2/20,225.5,19.3,87,0,4,13,1
2025/2/20,232.75,19.1,89,0,4,14,1
2025/2/20,397.5,17.8,95,0,4,15,1
2025/2/20,405.25,18,93,0,4,16,1
2025/2/20,461.75,18.3,92,0,4,17,1
2025/2/20,486.75,17.7,95,0,4,18,1
2025/2/20,501.5,17.3,93,0,4,19,1
2025/2/20,529.75,17,95,0,4,20,1
2025/2/20,494,16.9,96,0,4,21,1
2025/2/20,473.75,17,96,0,4,22,1
2025/2/20,446.5,16.9,96,0,4,23,1
2025/2/21,385.75,16.6,96,0,5,0,1
2025/2/21,358.75,16.1,96,0,5,1,1
2025/2/21,340.75,16,95,0,5,2,1
2025/2/21,329.25,15.3,96,0,5,3,1
2025/2/21,318.5,15.2,96,0,5,4,1
2025/2/21,320.5,14.9,96,0,5,5,1
2025/2/21,313,15.5,95,0,5,6,1
2025/2/21,231.25,15.1,95,0,5,7,1
2025/2/21,255.5,16.3,95,0,5,8,1
2025/2/21,278.75,16.4,94,0,5,9,1
2025/2/21,152.5,17,90,0,5,10,1
2025/2/21,87.25,18.3,80,0,5,11,1
2025/2/21,53,18,87,0,5,12,1
2025/2/21,67.75,18.4,82,0,5,13,1
2025/2/21,130.25,18.4,83,0,5,14,1
2025/2/21,243,17.6,87,0,5,15,1
2025/2/21,346,17.3,89,0,5,16,1
2025/2/21,383,17,89,0,5,17,1
2025/2/21,397.25,16.5,91,0,5,18,1
2025/2/21,396.5,16.2,90,0,5,19,1
2025/2/21,427.5,15.8,90,0,5,20,1
2025/2/21,427.5,15.9,89,0,5,21,1
2025/2/21,408.75,15.6,90,0,5,22,1
2025/2/21,389.75,15.5,90,0,5,23,1
2025/2/22,321.75,15.4,91,0,6,0,2
2025/2/22,311.75,15.2,91,0,6,1,2
2025/2/22,298.75,15.1,92,0,6,2,2
2025/2/22,278.75,15.1,92,0,6,3,2
2025/2/22,278.75,15,92,0,6,4,2
2025/2/22,274.75,15.1,92,0,6,5,2
2025/2/22,262.5,15.1,92,0,6,6,2
2025/2/22,200,15.2,93,0,6,7,2
2025/2/22,171.25,16.5,87,0,6,8,2
2025/2/22,97.75,18,77,0,6,9,2
2025/2/22,25.75,20.1,71,0,6,10,2
2025/2/22,-22,19.2,77,0,6,11,2
2025/2/22,-34,20.7,73,0,6,12,2
2025/2/22,-16.25,20.5,73,0,6,13,2
2025/2/22,50,21.5,70,0,6,14,2
2025/2/22,157.75,20,77,0,6,15,2
2025/2/22,285.75,19.9,78,0,6,16,2
2025/2/22,333.75,18.5,88,0,6,17,2
2025/2/22,339.5,17.6,91,0,6,18,2
2025/2/22,337,17.5,91,0,6,19,2
2025/2/22,375,17.5,90,0,6,20,2
2025/2/22,369.75,17.2,91,0,6,21,2
2025/2/22,369.75,16.9,93,0,6,22,2
2025/2/22,353.75,16.9,93,0,6,23,2
2025/2/23,325.5,16.9,94,0,0,0,2
2025/2/23,303.25,16.6,94,0,0,1,2
2025/2/23,307.25,16.4,95,0,0,2,2
2025/2/23,287,16.5,94,0,0,3,2
2025/2/23,275.75,16.4,93,0,0,4,2
2025/2/23,278,16.3,94,0,0,5,2
2025/2/23,270.25,14.4,95,0,0,6,2
2025/2/23,250.5,14.5,94,0,0,7,2
2025/2/23,295.5,15.4,95,0,0,8,2
2025/2/23,273,15.5,93,0,0,9,2
2025/2/23,224.5,16.2,92,0,0,10,2
2025/2/23,184.5,17.3,92,0,0,11,2
2025/2/23,236,17.7,89,0,0,12,2
2025/2/23,183.25,16.9,91,0,0,13,2
2025/2/23,198,17.9,86,0,0,14,2
2025/2/23,262.25,17.4,87,0,0,15,2
2025/2/23,320.25,16.8,89,0,0,16,2
2025/2/23,346.25,16.6,88,0,0,17,2
2025/2/23,375.75,15.8,89,0,0,18,2
2025/2/23,376.25,15.4,91,0,0,19,2
2025/2/23,405.75,15.3,89,0,0,20,2
2025/2/23,409.25,15.2,87,0,0,21,2
2025/2/23,412.75,15.4,86,0,0,22,2
2025/2/23,386.5,15.2,87,0,0,23,2
2025/2/24,384.75,14.9,88,0,1,0,1
