Time,kpt,Temperature,Humidity,Rain,day_off,Hour,Minute,label
2024-11-09,216,27.8,76,0.0,1,14,0,2
2024-11-09,211,27.8,76,0.0,1,14,15,2
2024-11-09,235,27.8,76,0.0,1,14,30,2
2024-11-09,260,27.8,76,0.0,1,14,45,2
2024-11-09,275,26.9,79,0.0,1,15,0,2
2024-11-09,287,26.9,79,0.0,1,15,15,2
2024-11-09,296,26.9,79,0.0,1,15,30,2
2024-11-09,330,26.9,79,0.0,1,15,45,2
2024-11-09,414,26.2,86,0.0,1,16,0,2
2024-11-09,414,26.2,86,0.0,1,16,15,2
2024-11-09,400,26.2,86,0.0,1,16,30,2
2024-11-09,403,26.2,86,0.0,1,16,45,2
2024-11-09,402,25.3,89,0.0,1,17,0,2
2024-11-09,407,25.3,89,0.0,1,17,15,2
2024-11-09,421,25.3,89,0.0,1,17,30,2
2024-11-09,389,25.3,89,0.0,1,17,45,2
2024-11-09,402,24.6,92,0.0,1,18,0,2
2024-11-09,408,24.6,92,0.0,1,18,15,2
2024-11-09,392,24.6,92,0.0,1,18,30,2
2024-11-09,394,24.6,92,0.0,1,18,45,2
2024-11-09,420,24.4,92,0.0,1,19,0,2
2024-11-09,444,24.4,92,0.0,1,19,15,2
2024-11-09,424,24.4,92,0.0,1,19,30,2
2024-11-09,415,24.4,92,0.0,1,19,45,2
2024-11-09,406,24.3,92,0.0,1,20,0,2
2024-11-09,400,24.3,92,0.0,1,20,15,2
2024-11-09,399,24.3,92,0.0,1,20,30,2
2024-11-09,402,24.3,92,0.0,1,20,45,2
2024-11-09,399,24.1,93,0.0,1,21,0,2
2024-11-09,395,24.1,93,0.0,1,21,15,2
2024-11-09,411,24.1,93,0.0,1,21,30,2
2024-11-09,420,24.1,93,0.0,1,21,45,2
2024-11-09,415,24.0,94,0.0,1,22,0,2
2024-11-09,401,24.0,94,0.0,1,22,15,2
2024-11-09,414,24.0,94,0.0,1,22,30,2
2024-11-09,402,24.0,94,0.0,1,22,45,2
2024-11-09,384,23.8,95,0.0,1,23,0,2
2024-11-09,377,23.8,95,0.0,1,23,15,2
2024-11-09,395,23.8,95,0.0,1,23,30,2
2024-11-09,435,23.8,95,0.0,1,23,45,2
2024-11-10,432,23.7,91,0.0,1,0,0,2
2024-11-10,388,23.7,91,0.0,1,0,15,2
2024-11-10,384,23.7,91,0.0,1,0,30,2
2024-11-10,360,23.7,91,0.0,1,0,45,2
2024-11-10,355,23.7,91,0.0,1,1,0,2
2024-11-10,360,23.7,91,0.0,1,1,15,2
2024-11-10,362,23.7,91,0.0,1,1,30,2
2024-11-10,348,23.7,91,0.0,1,1,45,2
2024-11-10,352,23.8,92,0.0,1,2,0,2
2024-11-10,388,23.8,92,0.0,1,2,15,2
2024-11-10,400,23.8,92,0.0,1,2,30,2
2024-11-10,374,23.8,92,0.0,1,2,45,2
2024-11-10,340,23.9,94,0.0,1,3,0,2
2024-11-10,353,23.9,94,0.0,1,3,15,2
2024-11-10,349,23.9,94,0.0,1,3,30,2
2024-11-10,330,23.9,94,0.0,1,3,45,2
2024-11-10,328,23.6,95,0.0,1,4,0,2
2024-11-10,326,23.6,95,0.0,1,4,15,2
2024-11-10,334,23.6,95,0.0,1,4,30,2
2024-11-10,375,23.6,95,0.0,1,4,45,2
2024-11-10,358,23.6,91,0.0,1,5,0,2
2024-11-10,299,23.6,91,0.0,1,5,15,2
2024-11-10,310,23.6,91,0.0,1,5,30,2
2024-11-10,339,23.6,91,0.0,1,5,45,2
2024-11-10,336,23.9,91,0.0,1,6,0,2
2024-11-10,323,23.9,91,0.0,1,6,15,2
2024-11-10,320,23.9,91,0.0,1,6,30,2
2024-11-10,307,23.9,91,0.0,1,6,45,2
2024-11-10,287,23.9,92,0.0,1,7,0,2
2024-11-10,260,23.9,92,0.0,1,7,15,2
2024-11-10,274,23.9,92,0.0,1,7,30,2
2024-11-10,242,23.9,92,0.0,1,7,45,2
2024-11-10,202,24.4,94,0.0,1,8,0,2
2024-11-10,201,24.4,94,0.0,1,8,15,2
2024-11-10,152,24.4,94,0.0,1,8,30,2
2024-11-10,147,24.4,94,0.0,1,8,45,2
2024-11-10,203,26.0,87,0.0,1,9,0,2
2024-11-10,183,26.0,87,0.0,1,9,15,2
2024-11-10,187,26.0,87,0.0,1,9,30,2
2024-11-10,204,26.0,87,0.0,1,9,45,2
2024-11-10,192,26.8,78,0.0,1,10,0,2
2024-11-10,224,26.8,78,0.0,1,10,15,2
2024-11-10,202,26.8,78,0.0,1,10,30,2
2024-11-10,199,26.8,78,0.0,1,10,45,2
2024-11-10,138,26.7,77,0.0,1,11,0,2
2024-11-10,119,26.7,77,0.0,1,11,15,2
2024-11-10,109,26.7,77,0.0,1,11,30,2
2024-11-10,154,26.7,77,0.0,1,11,45,2
2024-11-10,76,26.4,77,0.0,1,12,0,2
2024-11-10,-5,26.4,77,0.0,1,12,15,2
2024-11-10,69,26.4,77,0.0,1,12,30,2
2024-11-10,45,26.4,77,0.0,1,12,45,2
2024-11-10,22,26.6,76,0.0,1,13,0,2
2024-11-10,46,26.6,76,0.0,1,13,15,2
2024-11-10,42,26.6,76,0.0,1,13,30,2
2024-11-10,99,26.6,76,0.0,1,13,45,2
2024-11-10,131,26.2,77,0.0,1,14,0,2
2024-11-10,161,26.2,77,0.0,1,14,15,2
2024-11-10,161,26.2,77,0.0,1,14,30,2
2024-11-10,173,26.2,77,0.0,1,14,45,2
2024-11-10,177,25.9,77,0.0,1,15,0,2
2024-11-10,236,25.9,77,0.0,1,15,15,2
2024-11-10,287,25.9,77,0.0,1,15,30,2
2024-11-10,288,25.9,77,0.0,1,15,45,2
2024-11-10,308,25.8,76,0.0,1,16,0,2
2024-11-10,381,25.8,76,0.0,1,16,15,2
2024-11-10,380,25.8,76,0.0,1,16,30,2
2024-11-10,375,25.8,76,0.0,1,16,45,2
2024-11-10,384,25.0,79,0.0,1,17,0,2
2024-11-10,398,25.0,79,0.0,1,17,15,2
2024-11-10,416,25.0,79,0.0,1,17,30,2
2024-11-10,428,25.0,79,0.0,1,17,45,2
2024-11-10,434,24.4,85,0.0,1,18,0,2
2024-11-10,428,24.4,85,0.0,1,18,15,2
2024-11-10,429,24.4,85,0.0,1,18,30,2
2024-11-10,436,24.4,85,0.0,1,18,45,2
2024-11-10,446,24.2,87,0.0,1,19,0,2
2024-11-10,430,24.2,87,0.0,1,19,15,2
2024-11-10,473,24.2,87,0.0,1,19,30,2
2024-11-10,461,24.2,87,0.0,1,19,45,2
2024-11-10,446,23.9,88,0.0,1,20,0,2
2024-11-10,437,23.9,88,0.0,1,20,15,2
2024-11-10,442,23.9,88,0.0,1,20,30,2
2024-11-10,452,23.9,88,0.0,1,20,45,2
2024-11-10,437,23.4,90,0.0,1,21,0,2
2024-11-10,439,23.4,90,0.0,1,21,15,2
2024-11-10,464,23.4,90,0.0,1,21,30,2
2024-11-10,456,23.4,90,0.0,1,21,45,2
2024-11-10,460,23.1,92,0.0,1,22,0,2
2024-11-10,453,23.1,92,0.0,1,22,15,2
2024-11-10,455,23.1,92,0.0,1,22,30,2
2024-11-10,454,23.1,92,0.0,1,22,45,2
2024-11-10,450,22.7,93,0.0,1,23,0,2
2024-11-10,468,22.7,93,0.0,1,23,15,2
2024-11-10,503,22.7,93,0.0,1,23,30,2
2024-11-10,478,22.7,93,0.0,1,23,45,2
2024-11-11,455,22.8,92,0.0,0,0,0,1
2024-11-11,464,22.8,92,0.0,0,0,15,1
2024-11-11,463,22.8,92,0.0,0,0,30,1
2024-11-11,456,22.8,92,0.0,0,0,45,1
2024-11-11,422,22.9,91,0.0,0,1,0,1
2024-11-11,429,22.9,91,0.0,0,1,15,1
2024-11-11,430,22.9,91,0.0,0,1,30,1
2024-11-11,444,22.9,91,0.0,0,1,45,1
2024-11-11,442,23.0,91,0.0,0,2,0,1
2024-11-11,407,23.0,91,0.0,0,2,15,1
2024-11-11,396,23.0,91,0.0,0,2,30,1
2024-11-11,400,23.0,91,0.0,0,2,45,1
2024-11-11,387,23.1,90,0.0,0,3,0,1
2024-11-11,376,23.1,90,0.0,0,3,15,1
2024-11-11,379,23.1,90,0.0,0,3,30,1
2024-11-11,373,23.1,90,0.0,0,3,45,1
2024-11-11,395,22.9,91,0.0,0,4,0,1
2024-11-11,403,22.9,91,0.0,0,4,15,1
2024-11-11,404,22.9,91,0.0,0,4,30,1
2024-11-11,405,22.9,91,0.0,0,4,45,1
2024-11-11,367,22.7,93,0.0,0,5,0,1
2024-11-11,377,22.7,93,0.0,0,5,15,1
2024-11-11,354,22.7,93,0.0,0,5,30,1
2024-11-11,357,22.7,93,0.0,0,5,45,1
2024-11-11,356,22.8,92,0.0,0,6,0,1
2024-11-11,349,22.8,92,0.0,0,6,15,1
2024-11-11,326,22.8,92,0.0,0,6,30,1
2024-11-11,316,22.8,92,0.0,0,6,45,1
2024-11-11,295,23.2,90,0.0,0,7,0,1
2024-11-11,255,23.2,90,0.0,0,7,15,1
2024-11-11,237,23.2,90,0.0,0,7,30,1
2024-11-11,227,23.2,90,0.0,0,7,45,1
2024-11-11,251,24.5,80,0.0,0,8,0,1
2024-11-11,287,24.5,80,0.0,0,8,15,1
2024-11-11,297,24.5,80,0.0,0,8,30,1
2024-11-11,275,24.5,80,0.0,0,8,45,1
2024-11-11,265,25.7,75,0.0,0,9,0,1
2024-11-11,292,25.7,75,0.0,0,9,15,1
2024-11-11,275,25.7,75,0.0,0,9,30,1
2024-11-11,272,25.7,75,0.0,0,9,45,1
2024-11-11,278,26.5,72,0.0,0,10,0,1
2024-11-11,273,26.5,72,0.0,0,10,15,1
2024-11-11,251,26.5,72,0.0,0,10,30,1
2024-11-11,354,26.5,72,0.0,0,10,45,1
2024-11-11,284,26.9,74,0.0,0,11,0,1
2024-11-11,261,26.9,74,0.0,0,11,15,1
2024-11-11,275,26.9,74,0.0,0,11,30,1
2024-11-11,279,26.9,74,0.0,0,11,45,1
2024-11-11,274,27.4,73,0.0,0,12,0,1
2024-11-11,331,27.4,73,0.0,0,12,15,1
2024-11-11,310,27.4,73,0.0,0,12,30,1
2024-11-11,367,27.4,73,0.0,0,12,45,1
2024-11-11,387,28.1,72,0.0,0,13,0,1
2024-11-11,442,28.1,72,0.0,0,13,15,1
2024-11-11,458,28.1,72,0.0,0,13,30,1
2024-11-11,448,28.1,72,0.0,0,13,45,1
2024-11-11,483,27.9,73,0.0,0,14,0,1
2024-11-11,500,27.9,73,0.0,0,14,15,1
2024-11-11,506,27.9,73,0.0,0,14,30,1
2024-11-11,526,27.9,73,0.0,0,14,45,1
2024-11-11,562,27.2,75,0.0,0,15,0,1
2024-11-11,578,27.2,75,0.0,0,15,15,1
2024-11-11,633,27.2,75,0.0,0,15,30,1
2024-11-11,644,27.2,75,0.0,0,15,45,1
2024-11-11,627,26.4,78,0.0,0,16,0,1
2024-11-11,666,26.4,78,0.0,0,16,15,1
2024-11-11,666,26.4,78,0.0,0,16,30,1
2024-11-11,649,26.4,78,0.0,0,16,45,1
2024-11-11,636,25.5,86,0.0,0,17,0,1
2024-11-11,616,25.5,86,0.0,0,17,15,1
2024-11-11,622,25.5,86,0.0,0,17,30,1
2024-11-11,618,25.5,86,0.0,0,17,45,1
2024-11-11,632,24.7,89,0.0,0,18,0,1
2024-11-11,626,24.7,89,0.0,0,18,15,1
2024-11-11,630,24.7,89,0.0,0,18,30,1
2024-11-11,669,24.7,89,0.0,0,18,45,1
2024-11-11,654,24.2,90,0.0,0,19,0,1
2024-11-11,622,24.2,90,0.0,0,19,15,1
2024-11-11,594,24.2,90,0.0,0,19,30,1
2024-11-11,612,24.2,90,0.0,0,19,45,1
2024-11-11,592,24.1,91,0.0,0,20,0,1
2024-11-11,597,24.1,91,0.0,0,20,15,1
2024-11-11,581,24.1,91,0.0,0,20,30,1
2024-11-11,608,24.1,91,0.0,0,20,45,1
2024-11-11,596,24.1,91,0.0,0,21,0,1
2024-11-11,557,24.1,91,0.0,0,21,15,1
2024-11-11,540,24.1,91,0.0,0,21,30,1
2024-11-11,539,24.1,91,0.0,0,21,45,1
2024-11-11,543,23.9,91,0.0,0,22,0,1
2024-11-11,568,23.9,91,0.0,0,22,15,1
2024-11-11,561,23.9,91,0.0,0,22,30,1
2024-11-11,526,23.9,91,0.0,0,22,45,1
2024-11-11,500,23.8,93,0.0,0,23,0,1
2024-11-11,522,23.8,93,0.0,0,23,15,1
2024-11-11,533,23.8,93,0.0,0,23,30,1
2024-11-11,531,23.8,93,0.0,0,23,45,1
2024-11-12,528,24.0,93,0.0,0,0,0,1
2024-11-12,507,24.0,93,0.0,0,0,15,1
2024-11-12,529,24.0,93,0.0,0,0,30,1
2024-11-12,534,24.0,93,0.0,0,0,45,1
2024-11-12,516,24.1,93,0.0,0,1,0,1
2024-11-12,484,24.1,93,0.0,0,1,15,1
2024-11-12,449,24.1,93,0.0,0,1,30,1
2024-11-12,452,24.1,93,0.0,0,1,45,1
2024-11-12,434,24.0,92,0.0,0,2,0,1
2024-11-12,435,24.0,92,0.0,0,2,15,1
2024-11-12,444,24.0,92,0.0,0,2,30,1
2024-11-12,477,24.0,92,0.0,0,2,45,1
2024-11-12,464,24.0,92,0.0,0,3,0,1
2024-11-12,412,24.0,92,0.0,0,3,15,1
2024-11-12,397,24.0,92,0.0,0,3,30,1
2024-11-12,387,24.0,92,0.0,0,3,45,1
2024-11-12,384,24.0,94,0.0,0,4,0,1
2024-11-12,381,24.0,94,0.0,0,4,15,1
2024-11-12,381,24.0,94,0.0,0,4,30,1
2024-11-12,377,24.0,94,0.0,0,4,45,1
2024-11-12,359,24.0,94,0.0,0,5,0,1
2024-11-12,362,24.0,94,0.0,0,5,15,1
2024-11-12,378,24.0,94,0.0,0,5,30,1
2024-11-12,431,24.0,94,0.0,0,5,45,1
2024-11-12,424,24.0,95,0.0,0,6,0,1
2024-11-12,378,24.0,95,0.0,0,6,15,1
2024-11-12,363,24.0,95,0.0,0,6,30,1
2024-11-12,355,24.0,95,0.0,0,6,45,1
2024-11-12,339,24.3,94,0.0,0,7,0,1
2024-11-12,337,24.3,94,0.0,0,7,15,1
2024-11-12,330,24.3,94,0.0,0,7,30,1
2024-11-12,353,24.3,94,0.0,0,7,45,1
2024-11-12,375,24.7,93,0.0,0,8,0,1
2024-11-12,395,24.7,93,0.0,0,8,15,1
2024-11-12,429,24.7,93,0.0,0,8,30,1
2024-11-12,478,24.7,93,0.0,0,8,45,1
2024-11-12,568,25.2,90,0.0,0,9,0,1
2024-11-12,598,25.2,90,0.0,0,9,15,1
2024-11-12,594,25.2,90,0.0,0,9,30,1
2024-11-12,606,25.2,90,0.0,0,9,45,1
2024-11-12,559,25.6,88,0.0,0,10,0,1
2024-11-12,553,25.6,88,0.0,0,10,15,1
2024-11-12,552,25.6,88,0.0,0,10,30,1
2024-11-12,535,25.6,88,0.0,0,10,45,1
2024-11-12,482,26.3,86,0.0,0,11,0,1
2024-11-12,485,26.3,86,0.0,0,11,15,1
2024-11-12,519,26.3,86,0.0,0,11,30,1
2024-11-12,556,26.3,86,0.0,0,11,45,1
2024-11-12,578,26.8,83,0.0,0,12,0,1
2024-11-12,593,26.8,83,0.0,0,12,15,1
2024-11-12,545,26.8,83,0.0,0,12,30,1
2024-11-12,509,26.8,83,0.0,0,12,45,1
2024-11-12,553,27.2,85,0.0,0,13,0,1
2024-11-12,607,27.2,85,0.0,0,13,15,1
2024-11-12,638,27.2,85,0.0,0,13,30,1
2024-11-12,666,27.2,85,0.0,0,13,45,1
2024-11-12,659,27.0,87,0.0,0,14,0,1
2024-11-12,644,27.0,87,0.0,0,14,15,1
2024-11-12,632,27.0,87,0.0,0,14,30,1
2024-11-12,653,27.0,87,0.0,0,14,45,1
2024-11-12,669,26.7,88,0.0,0,15,0,1
2024-11-12,696,26.7,88,0.0,0,15,15,1
2024-11-12,695,26.7,88,0.0,0,15,30,1
2024-11-12,709,26.7,88,0.0,0,15,45,1
2024-11-12,708,26.0,89,0.0,0,16,0,1
2024-11-12,760,26.0,89,0.0,0,16,15,1
2024-11-12,730,26.0,89,0.0,0,16,30,1
2024-11-12,677,26.0,89,0.0,0,16,45,1
2024-11-12,644,25.4,91,0.0,0,17,0,1
2024-11-12,643,25.4,91,0.0,0,17,15,1
2024-11-12,624,25.4,91,0.0,0,17,30,1
2024-11-12,631,25.4,91,0.0,0,17,45,1
2024-11-12,659,25.1,91,0.0,0,18,0,1
2024-11-12,663,25.1,91,0.0,0,18,15,1
2024-11-12,658,25.1,91,0.0,0,18,30,1
2024-11-12,646,25.1,91,0.0,0,18,45,1
