Date,kpt,Temperature,Humidity,Rain,day_week,Hour,label,pv,use
2024/8/27,166.5,30.1,73,0,2,9,63,329,495.5
2024/8/27,21.75,30.9,69,0,2,10,63,413,434.75
2024/8/27,30.25,31.7,65,0,2,11,63,434,464.25
2024/8/27,156,32.5,63,0,2,12,63,354,510
2024/8/27,92.75,32.2,68,0,2,13,63,413,505.75
2024/8/27,223.5,32,67,0,2,14,63,346,569.5
2024/8/27,391,32,67,0,2,15,63,261,652
2024/8/27,464,31.9,68,0,2,16,63,151,615
2024/8/27,489.75,31.1,69,0,2,17,63,44,533.75
2024/8/27,530.25,30.3,71,0,2,18,63,1,531.25
2024/8/27,501.25,29.7,76,0,2,19,63,0,501.25
2024/8/27,479.75,29.5,77,0,2,20,63,0,479.75
2024/8/27,464.25,29.2,80,0,2,21,63,0,464.25
2024/8/27,443.25,29.1,87,0,2,22,63,0,443.25
2024/8/27,410,28.9,88,0,2,23,63,0,410
2024/8/28,528.5,28.4,90,0,3,0,63,0,528.5
2024/8/28,515.5,28.5,90,0,3,1,63,0,515.5
2024/8/28,505.5,28.1,91,0,3,2,63,0,505.5
2024/8/28,515.5,28.2,91,0,3,3,63,0,515.5
2024/8/28,479,27.7,92,0,3,4,63,0,479
2024/8/28,456,27.8,89,0,3,5,63,2,458
2024/8/28,340.25,27.7,88,0,3,6,63,41,381.25
2024/8/28,228,29,78,0,3,7,63,146,374
2024/8/28,186,30.3,72,0,3,8,63,254,440
2024/8/28,197.25,31.2,69,0,3,9,63,357,554.25
2024/8/28,80,32,67,0,3,10,63,390,470
2024/8/28,133.5,32.6,66,0,3,11,63,362,495.5
2024/8/28,138.75,32,71,0,3,12,63,385,523.75
2024/8/28,184,32.8,68,0,3,13,63,361,545
2024/8/28,315.5,33.3,63,0,3,14,63,360,675.5
2024/8/28,437.5,33.5,62,0,3,15,63,245,682.5
2024/8/28,521.5,32.8,66,0,3,16,63,145,666.5
2024/8/28,483.5,31.3,71,0,3,17,63,44,527.5
2024/8/28,536.5,30.7,75,0,3,18,63,1,537.5
2024/8/28,519,29.9,86,0,3,19,63,0,519
2024/8/28,501.75,29.8,85,0,3,20,63,0,501.75
2024/8/28,503.75,29.8,87,0,3,21,63,0,503.75
2024/8/28,498.5,29.6,87,0,3,22,63,0,498.5
2024/8/28,465.5,29.5,87,0,3,23,63,0,465.5
2024/8/29,564.25,29.5,88,0,4,0,64,0,564.25
2024/8/29,545.75,29.4,89,0,4,1,64,0,545.75
2024/8/29,545,29.3,89,0,4,2,64,0,545
2024/8/29,552,29.3,89,0,4,3,64,0,552
2024/8/29,503.25,28.9,87,0,4,4,64,0,503.25
2024/8/29,495.75,28.9,86,0,4,5,64,1,496.75
2024/8/29,378.5,28.7,88,0,4,6,64,37,415.5
2024/8/29,282,29.9,80,0,4,7,64,134,416
2024/8/29,239.25,31.1,74,0,4,8,64,247,486.25
2024/8/29,268.75,31.4,71,0,4,9,64,318,586.75
2024/8/29,173.75,32,68,0,4,10,64,371,544.75
2024/8/29,218.5,32.6,65,0,4,11,64,341,559.5
2024/8/29,322.75,32.8,65,0,4,12,64,259,581.75
2024/8/29,277.5,32.8,68,0,4,13,64,302,579.5
2024/8/29,346.25,32.8,68,0,4,14,64,313,659.25
2024/8/29,403.5,32.5,66,0,4,15,64,271,674.5
2024/8/29,590.5,32.9,67,0,4,16,64,61,651.5
2024/8/29,491.5,32.2,68,0,4,17,64,19,510.5
2024/8/29,470.75,30.2,77,0,4,18,64,4,474.75
2024/8/29,477.25,29.9,79,0,4,19,64,0,477.25
2024/8/29,472.25,29.3,77,0,4,20,64,0,472.25
2024/8/29,464,29.3,77,0,4,21,64,0,464
2024/8/29,435,29.3,78,0,4,22,64,0,435
2024/8/29,429.75,29.4,76,0,4,23,64,0,429.75
2024/8/30,544,29.5,75,0,5,0,63,0,544
2024/8/30,532.75,28.6,78,0,5,1,63,0,532.75
2024/8/30,518,27.9,83,0,5,2,63,0,518
2024/8/30,533,28.1,79,0,5,3,63,0,533
2024/8/30,495.25,28.4,77,0,5,4,63,0,495.25
2024/8/30,481.25,28.2,78,0,5,5,63,1,482.25
2024/8/30,366.5,28.2,78,0,5,6,63,39,405.5
2024/8/30,244.5,29.3,74,0,5,7,63,141,385.5
2024/8/30,176.5,30.8,71,0,5,8,63,253,429.5
2024/8/30,148.5,31.6,68,0,5,9,63,348,496.5
2024/8/30,71.25,32,65,0,5,10,63,314,385.25
2024/8/30,80.25,32.7,64,0,5,11,63,313,393.25
2024/8/30,46.75,33.3,63,0,5,12,63,364,410.75
2024/8/30,119,33.4,64,0,5,13,63,314,433
2024/8/30,213,33.6,65,0,5,14,63,309,522
2024/8/30,285,33.5,63,0,5,15,63,256,541
2024/8/30,402.75,33,64,0,5,16,63,147,549.75
2024/8/30,452.5,32.6,66,0,5,17,63,42,494.5
2024/8/30,488.25,31.7,70,0,5,18,63,1,489.25
2024/8/30,482,31.1,73,0,5,19,63,0,482
2024/8/30,476,30.8,73,0,5,20,63,0,476
2024/8/30,469.25,30.7,74,0,5,21,63,0,469.25
2024/8/30,460,30.7,75,0,5,22,63,0,460
2024/8/30,444.5,30.4,75,0,5,23,63,0,444.5
2024/8/31,558.5,30.2,79,0,6,0,64,0,558.5
2024/8/31,544,29.8,83,0,6,1,64,0,544
2024/8/31,553.5,29.4,89,0,6,2,64,0,553.5
2024/8/31,525,29.1,91,0,6,3,64,0,525
2024/8/31,532.25,29.1,91,0,6,4,64,0,532.25
2024/8/31,489.25,28.8,92,0,6,5,64,7,496.25
2024/8/31,336,28.1,93,0,6,6,64,41,377
2024/8/31,296.5,28.8,89,0,6,7,64,126,422.5
2024/8/31,218.5,29.8,86,0,6,8,64,228,446.5
2024/8/31,182.75,31.4,73,0,6,9,64,330,512.75
2024/8/31,159,31.9,71,0,6,10,64,346,505
2024/8/31,366.5,32.4,69,0,6,11,64,396,762.5
2024/8/31,354,32.9,68,0,6,12,64,441,795
2024/8/31,361.25,33.8,59,0,6,13,64,417,778.25
2024/8/31,297,33.9,56,0,6,14,64,353,650
2024/8/31,341.25,33.7,56,0,6,15,64,257,598.25
2024/8/31,396.75,33.4,59,0,6,16,64,136,532.75
2024/8/31,456.75,31.9,71,0,6,17,64,41,497.75
2024/8/31,489.5,31.3,74,0,6,18,64,3,492.5
2024/8/31,509.25,30.7,77,0,6,19,64,0,509.25
2024/8/31,512.75,30.1,81,0,6,20,64,0,512.75
2024/8/31,502.5,30.2,80,0,6,21,64,0,502.5
2024/8/31,492.25,30.3,79,0,6,22,64,0,492.25
2024/8/31,483.75,30,86,0,6,23,64,0,483.75
2024/9/1,593.75,29.6,89,0,0,0,63,0,593.75
2024/9/1,583,29.6,89,0,0,1,63,0,583
2024/9/1,542.75,29.4,90,0,0,2,63,0,542.75
2024/9/1,526.75,29.3,88,0,0,3,63,0,526.75
2024/9/1,538.5,28.6,79,0,0,4,63,0,538.5
2024/9/1,501.75,28.4,80,0,0,5,63,1,502.75
2024/9/1,371,28.6,81,0,0,6,63,34,405
2024/9/1,283.25,28.7,81,0,0,7,63,131,414.25
2024/9/1,177,30.1,75,0,0,8,63,250,427
2024/9/1,111.25,31.3,71,0,0,9,63,335,446.25
2024/9/1,212,32.6,65,0,0,10,63,242,454
2024/9/1,229.25,31.9,71,0,0,11,63,215,444.25
2024/9/1,325,31.9,73,0,0,12,63,140,465
2024/9/1,295.5,32,71,0,0,13,63,158,453.5
2024/9/1,269,32.2,70,0,0,14,63,187,456
2024/9/1,417.5,31.3,73,0,0,15,63,44,461.5
2024/9/1,289.25,30.5,79,0,0,16,63,31,320.25
2024/9/1,300.75,30.7,77,0,0,17,63,15,315.75
2024/9/1,365.5,30.1,80,0,0,18,63,1,366.5
2024/9/1,357.75,29.5,84,0,0,19,63,0,357.75
2024/9/1,447.5,29.2,76,0,0,20,63,0,447.5
2024/9/1,474,29.5,76,0,0,21,63,0,474
2024/9/1,470.75,29.5,76,0,0,22,63,0,470.75
2024/9/1,454.5,29.2,78,0,0,23,63,0,454.5
2024/9/2,567,29.1,77,0,1,0,64,0,567
2024/9/2,580,29.3,77,0,1,1,64,0,580
2024/9/2,615.75,28.6,86,0,1,2,64,0,615.75
2024/9/2,571.5,28.3,87,0,1,3,64,0,571.5
2024/9/2,566.25,28,88,0,1,4,64,0,566.25
2024/9/2,526.25,28.2,85,0,1,5,64,1,527.25
2024/9/2,349.75,27.9,87,0,1,6,64,39,388.75
2024/9/2,282.5,28.4,80,0,1,7,64,139,421.5
2024/9/2,237.75,30.4,73,0,1,8,64,254,491.75
2024/9/2,217.75,31.4,64,0,1,9,64,341,558.75
2024/9/2,50.25,32,61,0,1,10,64,401,451.25
2024/9/2,265.25,33.2,61,0,1,11,64,242,507.25
2024/9/2,292.5,32.5,67,0,1,12,64,245,537.5
2024/9/2,187.75,32.5,68,0,1,13,64,356,543.75
2024/9/2,302.5,32.8,68,0,1,14,64,332,634.5
2024/9/2,479.75,32.8,67,0,1,15,64,201,680.75
2024/9/2,545.75,32.6,70,0,1,16,64,133,678.75
2024/9/2,548.75,32.5,69,0,1,17,64,37,585.75
2024/9/2,581.5,31.9,70,0,1,18,64,1,582.5
2024/9/2,560.25,31.5,70,0,1,19,64,0,560.25
2024/9/2,546.75,30.6,78,0,1,20,64,0,546.75
2024/9/2,536.5,30.4,79,0,1,21,64,0,536.5
2024/9/2,506.5,30.1,86,0,1,22,64,0,506.5
2024/9/2,480.75,30.1,80,0,1,23,64,0,480.75
2024/9/3,631.25,29.8,88,0,2,0,64,0,631.25
2024/9/3,622.5,29.4,90,0,2,1,64,0,622.5
2024/9/3,629.25,29.1,92,0,2,2,64,0,629.25
2024/9/3,600.5,28.8,93,0,2,3,64,0,600.5
2024/9/3,593.75,28.9,94,0,2,4,64,0,593.75
2024/9/3,546.75,28.8,93,0,2,5,64,1,547.75
2024/9/3,373.5,28.9,92,0,2,6,64,36,409.5
2024/9/3,331.25,29.6,89,0,2,7,64,113,444.25
2024/9/3,276.75,30.2,82,0,2,8,64,238,514.75
2024/9/3,254.75,31.4,72,0,2,9,64,338,592.75
2024/9/3,171,33,64,0,2,10,64,334,505
2024/9/3,155.25,33.4,63,0,2,11,64,381,536.25
2024/9/3,143.75,33.7,62,0,2,12,64,402,545.75
2024/9/3,142.75,33.5,64,0,2,13,64,413,555.75
2024/9/3,279.75,33.3,63,0,2,14,64,344,623.75
2024/9/3,492.25,32.7,65,0,2,15,64,248,740.25
2024/9/3,574.75,32.5,66,0,2,16,64,131,705.75
2024/9/3,590,32.3,68,0,2,17,64,28,618
2024/9/3,561.5,31.7,71,0,2,18,64,1,562.5
2024/9/3,537.25,31.3,73,0,2,19,64,0,537.25
2024/9/3,528.25,31.4,72,0,2,20,64,0,528.25
2024/9/3,511,30.8,76,0,2,21,64,0,511
2024/9/3,510.75,30.2,80,0,2,22,64,0,510.75
2024/9/3,507.25,29.6,86,0,2,23,64,0,507.25
2024/9/4,632.5,29.1,89,0,3,0,64,0,632.5
2024/9/4,614.5,28.8,90,0,3,1,64,0,614.5
2024/9/4,608.25,28.9,88,0,3,2,64,0,608.25
2024/9/4,594.25,29,87,0,3,3,64,0,594.25
2024/9/4,565.75,29,87,0,3,4,64,0,565.75
2024/9/4,569,28.9,87,0,3,5,64,1,570
2024/9/4,393.75,28.6,87,0,3,6,64,36,429.75
2024/9/4,295,29.6,80,0,3,7,64,135,430
2024/9/4,291.25,30.9,72,0,3,8,64,243,534.25
2024/9/4,323.75,31.9,67,0,3,9,64,289,612.75
2024/9/4,123.75,32.9,62,0,3,10,64,372,495.75
2024/9/4,137.5,33.1,69,0,3,11,64,386,523.5
2024/9/4,186.75,32.8,67,0,3,12,64,358,544.75
2024/9/4,206,32.7,67,0,3,13,64,377,583
2024/9/4,268.75,33.6,62,0,3,14,64,336,604.75
2024/9/4,473,33.8,59,0,3,15,64,238,711
2024/9/4,580.5,33.5,61,0,3,16,64,112,692.5
2024/9/4,590.25,32.8,64,0,3,17,64,27,617.25
2024/9/4,568,32.2,67,0,3,18,64,0,568
2024/9/4,536.75,31.5,71,0,3,19,64,0,536.75
2024/9/4,541.25,31.5,70,0,3,20,64,0,541.25
2024/9/4,534.5,31.1,76,0,3,21,64,0,534.5
2024/9/4,518.75,30.2,86,0,3,22,64,0,518.75
2024/9/4,483.5,29.9,87,0,3,23,64,0,483.5
2024/9/5,631,29.8,88,0,4,0,64,0,631
2024/9/5,616.25,29.3,90,0,4,1,64,0,616.25
2024/9/5,617,29.1,90,0,4,2,64,0,617
2024/9/5,595.75,28.7,90,0,4,3,64,0,595.75
2024/9/5,607.25,28.9,89,0,4,4,64,0,607.25
2024/9/5,559.25,28.9,88,0,4,5,64,1,560.25
2024/9/5,377.5,28.9,86,0,4,6,64,44,421.5
2024/9/5,348.75,29.8,79,0,4,7,64,111,459.75
2024/9/5,317.25,30.7,77,0,4,8,64,224,541.25
2024/9/5,332.25,32,71,0,4,9,64,292,624.25
2024/9/5,417,32.3,70,0,4,10,64,236,653
2024/9/5,616.25,33,67,0,4,11,64,86,702.25
2024/9/5,529,32.7,68,0,4,12,64,92,621
2024/9/5,375.75,31.8,68,0,4,13,64,161,536.75
2024/9/5,274.25,32.2,70,0,4,14,64,281,555.25
2024/9/5,381.75,32.1,69,0,4,15,64,156,537.75
2024/9/5,490,32,69,0,4,16,64,35,525
2024/9/5,492.25,30.2,76,0,4,17,64,7,499.25
2024/9/5,546,28.4,84,1,4,18,64,0,546
2024/9/5,516.5,26.6,92,1,4,19,64,0,516.5
2024/9/5,497.25,27.1,92,0,4,20,64,0,497.25
2024/9/5,483.5,27.6,91,0,4,21,64,0,483.5
2024/9/5,504.25,28.1,88,0,4,22,64,0,504.25
2024/9/5,463,28.5,80,0,4,23,64,0,463
2024/9/6,604.75,28.1,86,0,5,0,64,0,604.75
2024/9/6,600,28.3,85,0,5,1,64,0,600
2024/9/6,604.5,28,87,0,5,2,64,0,604.5
2024/9/6,570.75,27.5,90,0,5,3,64,0,570.75
2024/9/6,579,27.4,92,0,5,4,64,0,579
2024/9/6,546,27.3,93,0,5,5,64,1,547
2024/9/6,370.5,26.7,95,0,5,6,64,39,409.5
2024/9/6,284.75,28.1,88,0,5,7,64,144,428.75
2024/9/6,210,29.1,82,0,5,8,64,259,469
2024/9/6,174.25,30.7,71,0,5,9,64,346,520.25
2024/9/6,10.75,32.3,64,0,5,10,64,401,411.75
2024/9/6,43.25,33,62,0,5,11,64,432,475.25
2024/9/6,171.75,33,67,0,5,12,64,316,487.75
2024/9/6,99.5,33.6,65,0,5,13,64,394,493.5
2024/9/6,197.25,33.5,64,0,5,14,64,315,512.25
2024/9/6,471,32,71,0,5,15,64,158,629
2024/9/6,599,32,71,0,5,16,64,47,646
2024/9/6,543.25,29.3,88,0,5,17,64,9,552.25
2024/9/6,481.25,28.8,90,0,5,18,64,0,481.25
2024/9/6,467.25,29.1,87,0,5,19,64,0,467.25
2024/9/6,465.25,29,82,0,5,20,64,0,465.25
2024/9/6,488.5,28.9,88,0,5,21,64,0,488.5
2024/9/6,456.75,28.4,89,0,5,22,64,0,456.75
2024/9/6,465.75,28,89,0,5,23,64,0,465.75
2024/9/7,616.75,27.8,90,0,6,0,2,0,616.75
2024/9/7,598.75,28,89,0,6,1,2,0,598.75
2024/9/7,596,28,90,0,6,2,2,0,596
2024/9/7,565.25,28.2,90,0,6,3,2,0,565.25
2024/9/7,577.75,27.6,91,0,6,4,2,0,577.75
2024/9/7,529.75,27.6,91,0,6,5,2,2,531.75
2024/9/7,376.25,27.6,91,0,6,6,2,28,404.25
2024/9/7,334,28.2,88,0,6,7,2,79,413
2024/9/7,237.25,29.1,86,0,6,8,2,174,411.25
2024/9/7,209.75,30.2,74,0,6,9,2,206,415.75
2024/9/7,23.25,30.2,72,0,6,10,2,285,308.25
2024/9/7,111.75,31.1,70,0,6,11,2,351,462.75
2024/9/7,255.25,31.4,69,0,6,12,2,217,472.25
2024/9/7,303.25,31.6,68,0,6,13,2,220,523.25
2024/9/7,235,31.9,66,0,6,14,2,151,386
2024/9/7,167.5,31.3,70,0,6,15,2,222,389.5
2024/9/7,357.25,30.7,74,0,6,16,2,34,391.25
2024/9/7,479.75,29.1,78,0,6,17,2,4,483.75
2024/9/7,529.75,27.2,91,0,6,18,2,0,529.75
2024/9/7,527.25,26.9,93,1,6,19,2,0,527.25
2024/9/7,531,27.4,89,0,6,20,2,0,531
2024/9/7,522.5,27.5,92,0,6,21,2,0,522.5
2024/9/7,512.75,27.7,92,0,6,22,2,0,512.75
2024/9/7,478.5,27.9,93,0,6,23,2,0,478.5
2024/9/8,623,27.9,93,0,0,0,2,0,623
2024/9/8,605.5,27.6,94,0,0,1,2,0,605.5
2024/9/8,615,27.5,93,0,0,2,2,0,615
2024/9/8,573.25,27.2,93,0,0,3,2,0,573.25
2024/9/8,583.25,26.8,93,0,0,4,2,0,583.25
2024/9/8,538.5,27.2,90,0,0,5,2,1,539.5
2024/9/8,401.75,27.5,90,0,0,6,2,13,414.75
2024/9/8,379.75,27.6,90,0,0,7,2,59,438.75
2024/9/8,255.75,28.6,83,0,0,8,2,147,402.75
2024/9/8,124.5,29.8,73,0,0,9,2,137,261.5
2024/9/8,75.25,29.8,73,0,0,10,2,127,202.25
2024/9/8,263.25,30.3,75,0,0,11,2,117,380.25
2024/9/8,225.25,28.3,91,1,0,12,2,296,521.25
2024/9/8,250.25,30.7,72,0,0,13,2,305,555.25
2024/9/8,299.5,30.9,71,0,0,14,2,269,568.5
2024/9/8,359.75,30.7,75,0,0,15,2,200,559.75
2024/9/8,373,30.3,76,0,0,16,2,136,509
2024/9/8,496.5,30,77,0,0,17,2,45,541.5
2024/9/8,552.25,26.4,90,1,0,18,2,0,552.25
2024/9/8,557,24.4,92,1,0,19,2,0,557
2024/9/8,565.5,24.3,94,1,0,20,2,0,565.5
2024/9/8,574.75,24.7,93,0,0,21,2,0,574.75
2024/9/8,580.5,25.2,93,0,0,22,2,0,580.5
2024/9/8,546,25.6,93,0,0,23,2,0,546
2024/9/9,519.75,25.8,93,0,1,0,1,0,519.75
2024/9/9,486.75,25.8,93,0,1,1,1,0,486.75
2024/9/9,532.5,25,93,0,1,2,1,0,532.5
2024/9/9,568,24.9,94,0,1,3,1,0,568
2024/9/9,474,25.1,93,0,1,4,1,0,474
2024/9/9,405.75,25.5,92,0,1,5,1,1,406.75
2024/9/9,400,26,91,0,1,6,1,41,441
2024/9/9,305,26.4,90,0,1,7,1,148,453
2024/9/9,359,27.9,78,0,1,8,1,264,623
2024/9/9,506,30,70,0,1,9,1,337,843
2024/9/9,398.25,30.4,71,0,1,10,1,412,810.25
2024/9/9,585.75,30.9,69,0,1,11,1,237,822.75
2024/9/9,625,31.4,68,0,1,12,1,218,843
2024/9/9,501.75,31.6,68,0,1,13,1,417,918.75
2024/9/9,566.75,31.9,67,0,1,14,1,359,925.75
2024/9/9,603.25,32.2,66,0,1,15,1,270,873.25
2024/9/9,628.5,31.9,70,0,1,16,1,149,777.5
2024/9/9,646.75,31.1,73,0,1,17,1,15,661.75
2024/9/9,690.5,25.1,94,1,1,18,1,0,690.5
2024/9/9,734,24.1,94,1,1,19,1,0,734
2024/9/9,692.75,24.7,93,1,1,20,1,0,692.75
2024/9/9,644.5,25.5,94,0,1,21,1,0,644.5
2024/9/9,632,25.9,94,0,1,22,1,0,632
2024/9/9,562.25,25.9,93,0,1,23,1,0,562.25
2024/9/10,618,26.1,91,0,2,0,1,0,618
2024/9/10,597.25,25.9,92,0,2,1,1,0,597.25
2024/9/10,540.5,26,92,0,2,2,1,0,540.5
2024/9/10,537.5,25.8,94,0,2,3,1,0,537.5
2024/9/10,508.75,25.9,93,0,2,4,1,0,508.75
2024/9/10,495,25.8,93,0,2,5,1,1,496
2024/9/10,404.75,26.2,91,0,2,6,1,28,432.75
2024/9/10,315.25,26.5,89,0,2,7,1,146,461.25
2024/9/10,415.75,28.2,77,0,2,8,1,263,678.75
2024/9/10,554,30,71,0,2,9,1,351,905
2024/9/10,496.75,31.4,66,0,2,10,1,362,858.75
2024/9/10,472.5,31.2,70,0,2,11,1,426,898.5
2024/9/10,573.25,31.7,70,0,2,12,1,406,979.25
2024/9/10,665.75,31.8,71,0,2,13,1,339,1004.75
2024/9/10,775.25,31.9,73,0,2,14,1,312,1087.25
2024/9/10,853,31.3,74,0,2,15,1,239,1092
2024/9/10,856.75,30.8,75,0,2,16,1,133,989.75
2024/9/10,804,30.6,75,0,2,17,1,42,846
2024/9/10,846,30,79,0,2,18,1,2,848
2024/9/10,785.75,29.7,80,0,2,19,1,0,785.75
2024/9/10,727.5,29.5,86,0,2,20,1,0,727.5
2024/9/10,668,29.4,86,0,2,21,1,0,668
2024/9/10,655,29.5,83,0,2,22,1,0,655
2024/9/10,620,28.5,89,0,2,23,1,0,620
2024/9/11,655.5,27.9,90,0,3,0,1,0,655.5
2024/9/11,620.5,27.8,91,0,3,1,1,0,620.5
2024/9/11,573.5,27.7,90,0,3,2,1,0,573.5
2024/9/11,552,27.8,89,0,3,3,1,0,552
2024/9/11,544,27.9,89,0,3,4,1,0,544
2024/9/11,519.5,27.8,89,0,3,5,1,1,520.5
2024/9/11,412.5,27.6,90,0,3,6,1,37,449.5
2024/9/11,355.5,28.3,87,0,3,7,1,133,488.5
2024/9/11,441.5,29.8,78,0,3,8,1,245,686.5
2024/9/11,595.5,30.7,75,0,3,9,1,312,907.5
2024/9/11,578,31.9,69,0,3,10,1,370,948
2024/9/11,587,32.2,66,0,3,11,1,403,990
2024/9/11,746.5,32,71,0,3,12,1,266,1012.5
2024/9/11,747.75,31.6,75,0,3,13,1,304,1051.75
2024/9/11,774.5,31.5,74,0,3,14,1,246,1020.5
2024/9/11,646.25,31.3,74,0,3,15,1,238,884.25
2024/9/11,689.5,31.1,71,0,3,16,1,61,750.5
2024/9/11,578.75,30.3,74,0,3,17,1,13,591.75
2024/9/11,630,30.4,73,0,3,18,1,1,631
2024/9/11,719.75,29.7,79,0,3,19,1,0,719.75
2024/9/11,716.5,29.7,80,0,3,20,1,0,716.5
2024/9/11,684.75,29.8,79,0,3,21,1,0,684.75
2024/9/11,665,29.6,79,0,3,22,1,0,665
2024/9/11,616,29.5,79,0,3,23,1,0,616
2024/9/12,668.75,29.7,79,0,4,0,1,0,668.75
2024/9/12,616,29,80,0,4,1,1,0,616
2024/9/12,608.75,28.9,86,0,4,2,1,0,608.75
2024/9/12,554.75,28.6,87,0,4,3,1,0,554.75
2024/9/12,530,28.6,86,0,4,4,1,0,530
2024/9/12,520.5,28.4,85,0,4,5,1,0,520.5
2024/9/12,413,28.3,88,0,4,6,1,13,426
2024/9/12,376.75,28.5,86,0,4,7,1,65,441.75
2024/9/12,424,28.7,78,0,4,8,1,195,619
2024/9/12,796.25,30.1,76,0,4,9,1,76,872.25
2024/9/12,552.25,30.3,76,0,4,10,1,212,764.25
2024/9/12,554.25,31.2,72,0,4,11,1,255,809.25
2024/9/12,608.75,31.2,73,0,4,12,1,225,833.75
2024/9/12,561,30.7,73,0,4,13,1,345,906
2024/9/12,685,31.5,67,0,4,14,1,278,963
2024/9/12,822.75,31.2,72,0,4,15,1,116,938.75
2024/9/12,847.5,30.7,76,0,4,16,1,63,910.5
2024/9/12,773.75,30.2,80,0,4,17,1,12,785.75
2024/9/12,750.5,30.1,80,0,4,18,1,0,750.5
2024/9/12,545.75,29.9,87,0,4,19,1,0,545.75
2024/9/12,491.25,30,87,0,4,20,1,0,491.25
2024/9/12,483.5,29.7,88,0,4,21,1,0,483.5
2024/9/12,472.75,29,91,0,4,22,1,0,472.75
2024/9/12,454.75,28.7,92,0,4,23,1,0,454.75
2024/9/13,515.5,28.2,93,0,5,0,1,0,515.5
2024/9/13,488.5,27.9,93,0,5,1,1,0,488.5
2024/9/13,444.25,27.8,92,0,5,2,1,0,444.25
2024/9/13,423.5,27.9,91,0,5,3,1,0,423.5
2024/9/13,398,27.8,91,0,5,4,1,0,398
2024/9/13,384,27.9,90,0,5,5,1,1,385
2024/9/13,332,27.6,91,0,5,6,1,34,366
2024/9/13,269.5,28.4,82,0,5,7,1,130,399.5
2024/9/13,275.75,30.3,74,0,5,8,1,244,519.75
2024/9/13,293.25,31.1,69,0,5,9,1,341,634.25
2024/9/13,215.25,32.6,62,0,5,10,1,392,607.25
2024/9/13,202.5,32.4,63,0,5,11,1,233,435.5
2024/9/13,187.75,32.1,67,0,5,12,1,288,475.75
2024/9/13,231.75,31.9,71,0,5,13,1,300,531.75
2024/9/13,295.25,32,68,0,5,14,1,223,518.25
2024/9/13,359.25,31.9,69,0,5,15,1,220,579.25
2024/9/13,402,32.2,71,0,5,16,1,108,510
2024/9/13,408,32.1,70,0,5,17,1,56,464
2024/9/13,412.25,31.3,71,0,5,18,1,0,412.25
2024/9/13,406.5,27.6,74,0,5,19,1,0,406.5
2024/9/13,416.75,26.8,80,0,5,20,1,0,416.75
2024/9/13,408.25,25.9,86,0,5,21,1,0,408.25
2024/9/13,408.5,27.2,81,0,5,22,1,0,408.5
2024/9/13,402.25,27,81,0,5,23,1,0,402.25
2024/9/14,420.5,26.8,88,0,6,0,2,0,420.5
2024/9/14,405.5,26.5,90,0,6,1,2,0,405.5
2024/9/14,374.25,26.4,86,0,6,2,2,0,374.25
2024/9/14,350.25,27.5,78,0,6,3,2,0,350.25
2024/9/14,339.75,26.6,86,0,6,4,2,0,339.75
2024/9/14,328.75,27.1,80,0,6,5,2,1,329.75
2024/9/14,301.25,27.2,84,0,6,6,2,23,324.25
2024/9/14,254.75,27.5,78,0,6,7,2,150,404.75
2024/9/14,217.75,29.5,72,0,6,8,2,230,447.75
2024/9/14,151.25,29.8,70,0,6,9,2,313,464.25
2024/9/14,80.25,30.8,66,0,6,10,2,366,446.25
2024/9/14,76.25,31.2,65,0,6,11,2,193,269.25
2024/9/14,81.75,31.2,67,0,6,12,2,100,181.75
2024/9/14,95.5,27.2,89,1,6,13,2,58,153.5
2024/9/14,150.5,27.8,86,1,6,14,2,16,166.5
2024/9/14,231.5,25.6,92,1,6,15,2,8,239.5
2024/9/14,317,23.7,95,1,6,16,2,43,360
2024/9/14,348.25,24.3,93,1,6,17,2,29,377.25
2024/9/14,359.75,24.8,91,0,6,18,2,0,359.75
2024/9/14,362.75,25.2,95,0,6,19,2,0,362.75
2024/9/14,384.5,25.5,94,0,6,20,2,0,384.5
2024/9/14,375.75,25.6,95,0,6,21,2,0,375.75
2024/9/14,374.75,25.5,91,0,6,22,2,0,374.75
2024/9/14,364,24.7,92,0,6,23,2,0,364
2024/9/15,366.75,24.8,92,0,0,0,2,0,366.75
2024/9/15,348.75,24.7,92,0,0,1,2,0,348.75
2024/9/15,350.75,24.5,91,0,0,2,2,0,350.75
2024/9/15,335,24.2,92,0,0,3,2,0,335
2024/9/15,326,24.2,92,0,0,4,2,0,326
2024/9/15,316.25,24.4,91,0,0,5,2,1,317.25
2024/9/15,297,24.6,90,0,0,6,2,36,333
2024/9/15,248.5,26.4,81,0,0,7,2,149,397.5
2024/9/15,198,27.2,75,0,0,8,2,266,464
2024/9/15,124.5,29.4,67,0,0,9,2,352,476.5
2024/9/15,75.25,30.3,63,0,0,10,2,410,485.25
2024/9/15,57.75,30.9,63,0,0,11,2,433,490.75
2024/9/15,49.75,31.8,61,0,0,12,2,408,457.75
2024/9/15,82,31.8,61,0,0,13,2,254,336
2024/9/15,134.5,32.7,61,0,0,14,2,256,390.5
2024/9/15,228.25,32.5,62,0,0,15,2,233,461.25
2024/9/15,317.25,32.1,63,0,0,16,2,134,451.25
2024/9/15,371.75,31.5,65,0,0,17,2,29,400.75
2024/9/15,388.75,30.5,65,0,0,18,2,0,388.75
2024/9/15,395,29.8,69,0,0,19,2,0,395
